uniqueid,,plotid,year,corn_yield,soybean_yield,wheat_yield,rc_biomass,rc_nitrogen,oat_yield,N_fertilizer,N_manure,corn_N_export,soy_seed_N,seed_BNF,soy_stover,stover_N,stover_BNF,soy_root,root_N,root_BNF,soy_BNF,soy_N_export,wheat_N_export,clover_N,clover_BNF,N_import,N_export,N_balance
ORR,,4062,2011,0,2945,0,0,0,0,48.38,0,0,189.069,109.66002,2973.296538,41.62615153,33.30092123,1006.110411,9.054993703,8.149494333,151.1104356,189.069,0,0,0,199.4904356,189.069,10.42143556
ORR,,4062,2012,1433,0,0,0,0,0,272.6,0,21.0651,0,0,0,0,0,0,0,0,0,0,0,0,0,272.6,21.0651,251.5349
ORR,,4062,2013,0,3034,0,0,0,0,48.38,0,0,194.7828,112.974024,3063.15168,42.88412351,34.30729881,1036.515786,9.32864207,8.395777863,155.6771007,194.7828,0,0,0,204.0571007,194.7828,9.274300675
ORR,,4062,2014,14278,0,0,0,0,0,272.6,0,209.8866,0,0,0,0,0,0,0,0,0,0,0,0,0,272.6,209.8866,62.7134
ORR,,4062,2015,0,4588,0,0,0,0,48.38,0,0,294.5496,170.838768,4632.083028,64.84916239,51.87932991,1567.414115,14.10672703,12.69605433,235.4141522,294.5496,0,0,0,283.7941522,294.5496,-10.75544776
ORR,,4071,2011,0,2549,0,0,0,0,48.38,0,0,163.6458,94.914564,2573.491639,36.02888294,28.82310635,870.8235786,7.837412207,7.053670986,130.7913413,163.6458,0,0,0,179.1713413,163.6458,15.52554134
ORR,,4071,2012,0,1451,0,0,0,0,48.38,0,0,93.1542,54.029436,1464.94169,20.50918366,16.40734693,495.7100873,4.461390786,4.015251707,74.45203463,93.1542,0,0,0,122.8320346,93.1542,29.67783463
ORR,,4071,2013,0,2408,0,0,0,0,48.38,0,0,154.5936,89.664288,2431.136864,34.03591609,27.22873287,822.6532668,7.403879401,6.663491461,123.5565123,154.5936,0,0,0,171.9365123,154.5936,17.34291234
ORR,,4071,2014,0,4523,0,0,0,0,48.38,0,0,290.3766,168.418428,4566.458486,63.93041881,51.14433504,1545.207943,13.90687148,12.51618434,232.0789474,290.3766,0,0,0,280.4589474,290.3766,-9.91765262
ORR,,4071,2015,0,4281,0,0,0,0,48.38,0,0,274.8402,159.407316,4322.13327,60.50986578,48.40789262,1462.532656,13.1627939,11.84651451,219.6617231,274.8402,0,0,0,268.0417231,274.8402,-6.798476866
ORR,,4072,2011,0,2032,0,0,0,0,48.38,0,0,130.4544,75.663552,2051.524131,28.72133783,22.97707027,694.1991022,6.24779192,5.623012728,104.263635,130.4544,0,0,0,152.643635,130.4544,22.18923499
ORR,,4072,2012,0,1776,0,0,0,0,48.38,0,0,114.0192,66.131136,1793.064398,25.10290157,20.08232126,606.7409476,5.460668529,4.914601676,91.12805893,114.0192,0,0,0,139.5080589,114.0192,25.48885893
ORR,,4072,2013,0,2364,0,0,0,0,48.38,0,0,151.7688,88.025904,2386.714097,33.41399736,26.73119789,807.6213965,7.268592569,6.541733312,121.2988352,151.7688,0,0,0,169.6788352,151.7688,17.9100352
ORR,,4072,2014,0,4274,0,0,0,0,48.38,0,0,274.3908,159.146664,4315.066011,60.41092416,48.32873933,1460.141222,13.141271,11.8271439,219.3025472,274.3908,0,0,0,267.6825472,274.3908,-6.708252774
ORR,,4072,2015,0,4335,0,0,0,0,48.38,0,0,278.307,161.41806,4376.65212,61.27312968,49.01850374,1480.98086,13.32882774,11.99594497,222.4325087,278.307,0,0,0,270.8125087,278.307,-7.494491291
ORR,,4081,2011,9386,0,0,0,0,0,272.6,0,137.9742,0,0,0,0,0,0,0,0,0,0,0,0,0,272.6,137.9742,134.6258
ORR,,4081,2012,3336,0,0,0,0,0,272.6,0,49.0392,0,0,0,0,0,0,0,0,0,0,0,0,0,272.6,49.0392,223.5608
ORR,,4081,2013,13472,0,0,0,0,0,272.6,0,198.0384,0,0,0,0,0,0,0,0,0,0,0,0,0,272.6,198.0384,74.5616
ORR,,4081,2014,14829,0,0,0,0,0,272.6,0,217.9863,0,0,0,0,0,0,0,0,0,0,0,0,0,272.6,217.9863,54.6137
ORR,,4081,2015,12476,0,0,0,0,0,272.6,0,183.3972,0,0,0,0,0,0,0,0,0,0,0,0,0,272.6,183.3972,89.2028
ORR,,4082,2011,9382,0,0,0,0,0,272.6,0,137.9154,0,0,0,0,0,0,0,0,0,0,0,0,0,272.6,137.9154,134.6846
ORR,,4082,2012,1163,0,0,0,0,0,272.6,0,17.0961,0,0,0,0,0,0,0,0,0,0,0,0,0,272.6,17.0961,255.5039
ORR,,4082,2013,12438,0,0,0,0,0,272.6,0,182.8386,0,0,0,0,0,0,0,0,0,0,0,0,0,272.6,182.8386,89.7614
ORR,,4082,2014,15260,0,0,0,0,0,272.6,0,224.322,0,0,0,0,0,0,0,0,0,0,0,0,0,272.6,224.322,48.278
ORR,,4082,2015,11963,0,0,0,0,0,272.6,0,175.8561,0,0,0,0,0,0,0,0,0,0,0,0,0,272.6,175.8561,96.7439
SEPAC,,1,2011,7220,0,0,0,0,0,192.79,0,106.134,0,0,0,0,0,0,0,0,0,0,0,0,0,192.79,106.134,86.656
SEPAC,,1,2012,0,2325,0,0,0,0,0,0,0,149.265,86.5737,2347.339372,32.86275121,26.29020097,794.2976933,7.148679239,6.433811315,119.2977123,149.265,0,0,0,119.2977123,149.265,-29.96728772
SEPAC,,1,2013,12518,0,0,0,0,0,229.77,0,184.0146,0,0,0,0,0,0,0,0,0,0,0,0,0,229.77,184.0146,45.7554
SEPAC,,1,2014,0,4767,0,0,0,0,0,0,0,306.0414,177.504012,4812.802919,67.37924087,53.90339269,1628.566496,14.65709847,13.19138862,244.5987933,306.0414,0,0,0,244.5987933,306.0414,-61.44260669
SEPAC,,1,2015,12900,0,0,0,0,0,206.79,0,189.63,0,0,0,0,0,0,0,0,0,0,0,0,0,206.79,189.63,17.16
SEPAC,,2,2011,6949,0,0,0,0,0,192.79,0,102.1503,0,0,0,0,0,0,0,0,0,0,0,0,0,192.79,102.1503,90.6397
SEPAC,,2,2012,0,2312,0,0,0,0,0,0,0,148.4304,86.089632,2334.214464,32.67900249,26.143202,789.8564589,7.10870813,6.397837317,118.6306713,148.4304,0,0,0,118.6306713,148.4304,-29.79972869
SEPAC,,2,2013,12645,0,0,0,0,0,229.77,0,185.8815,0,0,0,0,0,0,0,0,0,0,0,0,0,229.77,185.8815,43.8885
SEPAC,,2,2014,0,4566,0,0,0,0,0,0,0,293.1372,170.019576,4609.871644,64.53820302,51.63056242,1559.89818,14.03908362,12.63517525,234.2853137,293.1372,0,0,0,234.2853137,293.1372,-58.85188633
SEPAC,,2,2015,12772,0,0,0,0,0,206.79,0,187.7484,0,0,0,0,0,0,0,0,0,0,0,0,0,206.79,187.7484,19.0416
SEPAC,,3,2011,0,2649,0,0,0,0,0,0,0,170.0658,98.638164,2674.452472,37.4423346,29.95386768,904.9869202,8.144882282,7.330394054,135.9224257,170.0658,0,0,0,135.9224257,170.0658,-34.14337426
SEPAC,,3,2012,5316,0,0,0,0,0,203.99,0,78.1452,0,0,0,0,0,0,0,0,0,0,0,0,0,203.99,78.1452,125.8448
SEPAC,,3,2013,0,4305,0,0,0,0,61.65,0,0,276.381,160.30098,4346.36387,60.84909418,48.67927534,1470.731858,13.23658672,11.91292805,220.8931834,276.381,0,0,0,282.5431834,276.381,6.16218339
SEPAC,,3,2014,12591,0,0,0,0,0,201.75,0,185.0877,0,0,0,0,0,0,0,0,0,0,0,0,0,201.75,185.0877,16.6623
SEPAC,,3,2015,0,4537,0,0,0,0,55.04,0,0,291.2754,168.939732,4580.593003,64.12830204,51.30264163,1549.99081,13.94991729,12.55492556,232.7972992,291.2754,0,0,0,287.8372992,291.2754,-3.438100804
SEPAC,,4,2011,0,2561,0,0,0,0,0,0,0,164.4162,95.361396,2585.606939,36.19849714,28.95879771,874.9231796,7.874308616,7.086877754,131.4070715,164.4162,0,0,0,131.4070715,164.4162,-33.00912853
SEPAC,,4,2012,5196,0,0,0,0,0,203.99,0,76.3812,0,0,0,0,0,0,0,0,0,0,0,0,0,203.99,76.3812,127.6088
SEPAC,,4,2013,0,4307,0,0,0,0,61.65,0,0,276.5094,160.375452,4348.383086,60.87736321,48.70189057,1471.415125,13.24273612,11.91846251,220.9958051,276.5094,0,0,0,282.6458051,276.5094,6.136405078
SEPAC,,4,2014,12589,0,0,0,0,0,201.75,0,185.0583,0,0,0,0,0,0,0,0,0,0,0,0,0,201.75,185.0583,16.6917
SEPAC,,4,2015,0,4428,0,0,0,0,55.04,0,0,284.2776,164.881008,4470.545695,62.58763972,50.07011178,1512.752768,13.61477491,12.25329742,227.2044172,284.2776,0,0,0,282.2444172,284.2776,-2.033182799
SEPAC,,5,2011,0,2635,0,0,0,0,0,0,0,169.167,98.11686,2660.317955,37.24445137,29.7955611,900.2040524,8.101836471,7.291652824,135.2040739,169.167,0,0,0,135.2040739,169.167,-33.96292608
SEPAC,,5,2012,5876,0,0,0,0,0,203.99,0,86.3772,0,0,0,0,0,0,0,0,0,0,0,0,0,203.99,86.3772,117.6128
SEPAC,,5,2013,0,4880,0,0,0,0,61.65,0,0,313.296,181.71168,4926.888661,68.97644125,55.181153,1667.171072,15.00453965,13.50408569,250.3969187,313.296,0,0,0,312.0469187,313.296,-1.249081314
SEPAC,,5,2014,12987,0,0,0,0,0,201.75,0,190.9089,0,0,0,0,0,0,0,0,0,0,0,0,0,201.75,190.9089,10.8411
SEPAC,,5,2015,0,4256,0,0,0,0,55.04,0,0,273.2352,158.476416,4296.893061,60.15650286,48.12520229,1453.99182,13.08592638,11.77733375,218.378952,273.2352,0,0,0,273.418952,273.2352,0.183752034
SEPAC,,6,2011,0,2878,0,0,0,0,0,0,0,184.7676,107.165208,2905.65278,40.67913892,32.54331113,983.2209726,8.848988753,7.964089878,147.672609,184.7676,0,0,0,147.672609,184.7676,-37.09499099
SEPAC,,6,2012,7148,0,0,0,0,0,203.99,0,105.0756,0,0,0,0,0,0,0,0,0,0,0,0,0,203.99,105.0756,98.9144
SEPAC,,6,2013,0,4866,0,0,0,0,61.65,0,0,312.3972,181.190376,4912.754144,68.77855802,55.02284641,1662.388204,14.96149384,13.46534446,249.6785669,312.3972,0,0,0,311.3285669,312.3972,-1.06863313
SEPAC,,6,2014,13191,0,0,0,0,0,201.75,0,193.9077,0,0,0,0,0,0,0,0,0,0,0,0,0,201.75,193.9077,7.8423
SEPAC,,6,2015,0,4556,0,0,0,0,55.04,0,0,292.4952,169.647216,4599.775561,64.39685786,51.51748628,1556.481845,14.00833661,12.60750295,233.7722052,292.4952,0,0,0,288.8122052,292.4952,-3.682994768
SEPAC,,7,2011,9356,0,0,0,0,0,192.79,0,137.5332,0,0,0,0,0,0,0,0,0,0,0,0,0,192.79,137.5332,55.2568
SEPAC,,7,2012,0,2278,0,0,0,0,0,0,0,146.2476,84.823608,2299.887781,32.19842893,25.75874314,778.2409227,7.004168304,6.303751474,116.8861026,146.2476,0,0,0,116.8861026,146.2476,-29.36149738
SEPAC,,7,2013,13178,0,0,0,0,0,229.77,0,193.7166,0,0,0,0,0,0,0,0,0,0,0,0,0,229.77,193.7166,36.0534
SEPAC,,7,2014,0,4281,0,0,0,0,0,0,0,274.8402,159.407316,4322.13327,60.50986578,48.40789262,1462.532656,13.1627939,11.84651451,219.6617231,274.8402,0,0,0,219.6617231,274.8402,-55.17847687
SEPAC,,7,2015,13423,0,0,0,0,0,206.79,0,197.3181,0,0,0,0,0,0,0,0,0,0,0,0,0,206.79,197.3181,9.4719
SEPAC,,8,2011,9129,0,0,0,0,0,192.79,0,134.1963,0,0,0,0,0,0,0,0,0,0,0,0,0,192.79,134.1963,58.5937
SEPAC,,8,2012,0,2386,0,0,0,0,0,0,0,153.1812,88.845096,2408.92548,33.72495673,26.97996538,815.1373317,7.336235985,6.602612387,122.4276738,153.1812,0,0,0,122.4276738,153.1812,-30.75352623
SEPAC,,8,2013,13374,0,0,0,0,0,229.77,0,196.5978,0,0,0,0,0,0,0,0,0,0,0,0,0,229.77,196.5978,33.1722
SEPAC,,8,2014,0,4269,0,0,0,0,0,0,0,274.0698,158.960484,4310.01797,60.34025158,48.27220126,1458.433055,13.12589749,11.81330774,219.045993,274.0698,0,0,0,219.045993,274.0698,-55.02380699
SEPAC,,8,2015,13281,0,0,0,0,0,206.79,0,195.2307,0,0,0,0,0,0,0,0,0,0,0,0,0,206.79,195.2307,11.5593
SEPAC,,9,2011,0,2770,0,0,0,0,0,0,0,177.834,103.14372,2796.61508,39.15261112,31.3220889,946.3245636,8.516921072,7.665228965,142.1310379,177.834,0,0,0,142.1310379,177.834,-35.70296214
SEPAC,,9,2012,6510,0,0,0,0,0,203.99,0,95.697,0,0,0,0,0,0,0,0,0,0,0,0,0,203.99,95.697,108.293
SEPAC,,9,2013,0,4500,0,0,0,0,61.65,0,0,288.9,167.562,4543.237494,63.60532492,50.88425994,1537.350374,13.83615337,12.45253803,230.898798,288.9,0,0,0,292.548798,288.9,3.648797968
SEPAC,,9,2014,12814,0,0,0,0,0,201.75,0,188.3658,0,0,0,0,0,0,0,0,0,0,0,0,0,201.75,188.3658,13.3842
SEPAC,,9,2015,0,4290,0,0,0,0,55.04,0,0,275.418,159.74244,4331.219745,60.63707643,48.50966114,1465.607357,13.19046621,11.87141959,220.1235207,275.418,0,0,0,275.1635207,275.418,-0.25447927
SEPAC,,10,2011,0,2918,0,0,0,0,0,0,0,187.3356,108.654648,2946.037113,41.24451958,32.99561567,996.8863092,8.971976783,8.074779105,149.7250428,187.3356,0,0,0,149.7250428,187.3356,-37.61055723
SEPAC,,10,2012,6290,0,0,0,0,0,203.99,0,92.463,0,0,0,0,0,0,0,0,0,0,0,0,0,203.99,92.463,111.527
SEPAC,,10,2013,0,4862,0,0,0,0,0,0,0,312.1404,181.041432,4908.715711,68.72201995,54.97761596,1661.021671,14.94919504,13.45427553,249.4733235,312.1404,0,0,0,249.4733235,312.1404,-62.66707651
SEPAC,,10,2014,13021,0,0,0,0,0,201.75,0,191.4087,0,0,0,0,0,0,0,0,0,0,0,0,0,201.75,191.4087,10.3413
SEPAC,,10,2015,0,4338,0,0,0,0,55.04,0,0,278.4996,161.529768,4379.680945,61.31553323,49.05242658,1482.005761,13.33805185,12.00424666,222.5864412,278.4996,0,0,0,277.6264412,278.4996,-0.873158759
SEPAC,,11,2011,10389,0,0,0,0,0,192.79,0,152.7183,0,0,0,0,0,0,0,0,0,0,0,0,0,192.79,152.7183,40.0717
SEPAC,,11,2012,0,2790,0,0,0,0,0,0,0,179.118,103.88844,2816.807247,39.43530145,31.54824116,953.1572319,8.578415087,7.720573579,143.1572547,179.118,0,0,0,143.1572547,179.118,-35.96074526
SEPAC,,11,2013,14097,0,0,0,0,0,229.77,0,207.2259,0,0,0,0,0,0,0,0,0,0,0,0,0,229.77,207.2259,22.5441
SEPAC,,11,2014,0,4269,0,0,0,0,0,0,0,274.0698,158.960484,4310.01797,60.34025158,48.27220126,1458.433055,13.12589749,11.81330774,219.045993,274.0698,0,0,0,219.045993,274.0698,-55.02380699
SEPAC,,11,2015,13507,0,0,0,0,0,206.79,0,198.5529,0,0,0,0,0,0,0,0,0,0,0,0,0,206.79,198.5529,8.2371
SEPAC,,12,2011,10679,0,0,0,0,0,192.79,0,156.9813,0,0,0,0,0,0,0,0,0,0,0,0,0,192.79,156.9813,35.8087
SEPAC,,12,2012,0,2912,0,0,0,0,0,0,0,186.9504,108.431232,2939.979463,41.15971248,32.92776999,994.8365087,8.953528579,8.058175721,149.4171777,186.9504,0,0,0,149.4171777,186.9504,-37.53322229
SEPAC,,12,2013,14149,0,0,0,0,0,229.77,0,207.9903,0,0,0,0,0,0,0,0,0,0,0,0,0,229.77,207.9903,21.7797
SEPAC,,12,2014,0,4580,0,0,0,0,0,0,0,294.036,170.54088,4624.006161,64.73608625,51.788869,1564.681047,14.08212943,12.67391648,235.0036655,294.036,0,0,0,235.0036655,294.036,-59.03233451
SEPAC,,12,2015,13891,0,0,0,0,0,206.79,0,204.1977,0,0,0,0,0,0,0,0,0,0,0,0,0,206.79,204.1977,2.5923
SEPAC,,13,2011,10118,0,0,0,0,0,192.79,0,148.7346,0,0,0,0,0,0,0,0,0,0,0,0,0,192.79,148.7346,44.0554
SEPAC,,13,2012,0,2622,0,0,0,0,0,0,0,168.3324,97.632792,2647.193047,37.06070266,29.64856212,895.762818,8.061865362,7.255678825,134.5370329,168.3324,0,0,0,134.5370329,168.3324,-33.79536705
SEPAC,,13,2013,13801,0,0,0,0,0,229.77,0,202.8747,0,0,0,0,0,0,0,0,0,0,0,0,0,229.77,202.8747,26.8953
SEPAC,,13,2014,0,4548,0,0,0,0,0,0,0,291.9816,169.349328,4591.698694,64.28378172,51.42702538,1553.748778,13.983739,12.5853651,233.3617185,291.9816,0,0,0,233.3617185,291.9816,-58.61988152
SEPAC,,13,2015,13804,0,0,0,0,0,206.79,0,202.9188,0,0,0,0,0,0,0,0,0,0,0,0,0,206.79,202.9188,3.8712
SEPAC,,14,2011,9841,0,0,0,0,0,192.79,0,144.6627,0,0,0,0,0,0,0,0,0,0,0,0,0,192.79,144.6627,48.1273
SEPAC,,14,2012,0,2244,0,0,0,0,0,0,0,144.0648,83.557584,2265.561097,31.71785536,25.37428429,766.6253865,6.899628479,6.209665631,115.1415339,144.0648,0,0,0,115.1415339,144.0648,-28.92326608
SEPAC,,14,2013,14219,0,0,0,0,0,229.77,0,209.0193,0,0,0,0,0,0,0,0,0,0,0,0,0,229.77,209.0193,20.7507
SEPAC,,14,2014,0,4717,0,0,0,0,0,0,0,302.8314,175.642212,4762.322503,66.67251504,53.33801203,1611.484825,14.50336343,13.05302709,242.0332511,302.8314,0,0,0,242.0332511,302.8314,-60.79814889
SEPAC,,14,2015,13157,0,0,0,0,0,206.79,0,193.4079,0,0,0,0,0,0,0,0,0,0,0,0,0,206.79,193.4079,13.3821
SEPAC,,15,2011,0,3694,0,0,0,0,0,0,0,237.1548,137.549784,3729.493179,52.2129045,41.7703236,1261.99384,11.35794456,10.22215011,189.5422577,237.1548,0,0,0,189.5422577,237.1548,-47.61254229
SEPAC,,15,2012,8186,0,0,0,0,0,203.99,0,120.3342,0,0,0,0,0,0,0,0,0,0,0,0,0,203.99,120.3342,83.6558
SEPAC,,15,2013,0,4723,0,0,0,0,61.65,0,0,303.2166,175.865628,4768.380153,66.75732214,53.40585771,1613.534626,14.52181163,13.06963047,242.3411162,303.2166,0,0,0,303.9911162,303.2166,0.774516179
SEPAC,,15,2014,13227,0,0,0,0,0,201.75,0,194.4369,0,0,0,0,0,0,0,0,0,0,0,0,0,201.75,194.4369,7.3131
SEPAC,,15,2015,0,4052,0,0,0,0,55.04,0,0,260.1384,150.880272,4090.932962,57.27306146,45.81844917,1384.298603,12.45868743,11.21281869,207.9115399,260.1384,0,0,0,262.9515399,260.1384,2.813139859
SEPAC,,16,2011,0,3377,0,0,0,0,0,0,0,216.8034,125.745972,3409.447338,47.73226273,38.18581018,1153.696047,10.38326443,9.344937984,173.2767202,216.8034,0,0,0,173.2767202,216.8034,-43.52667984
SEPAC,,16,2012,7479,0,0,0,0,0,203.99,0,109.9413,0,0,0,0,0,0,0,0,0,0,0,0,0,203.99,109.9413,94.0487
SEPAC,,16,2013,0,4613,0,0,0,0,61.65,0,0,296.1546,171.769668,4657.323236,65.2025253,52.16202024,1575.95495,14.18359455,12.7652351,236.6969233,296.1546,0,0,0,298.3469233,296.1546,2.19232334
SEPAC,,16,2014,12711,0,0,0,0,0,201.75,0,186.8517,0,0,0,0,0,0,0,0,0,0,0,0,0,201.75,186.8517,14.8983
SEPAC,,16,2015,0,4123,0,0,0,0,55.04,0,0,264.6966,153.524028,4162.615153,58.27661215,46.62128972,1408.554576,12.67699118,11.40929207,211.5546098,264.6966,0,0,0,266.5946098,264.6966,1.898009783
SERF,,1C,2012,5076,0,0,0,0,0,261.13,0,74.6172,0,0,0,0,0,0,0,0,0,0,0,0,0,261.13,74.6172,186.5128
SERF,,1C,2013,5468,0,0,0,0,0,201.75,0,80.3796,0,0,0,0,0,0,0,0,0,0,0,0,0,201.75,80.3796,121.3704
SERF,,1C,2014,13075,0,0,0,0,0,224.17,0,192.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,192.2025,31.9675
SERF,,1C,2015,11561,0,0,0,0,0,322.73,0,169.9467,0,0,0,0,0,0,0,0,0,0,0,0,0,322.73,169.9467,152.7833
SERF,,1N,2011,0,3602,0,0,0,0,0,0,0,231.2484,134.124072,3636.609212,50.91252897,40.73002318,1230.563566,11.07507209,9.967564885,184.8216601,231.2484,0,0,0,184.8216601,231.2484,-46.42673994
SERF,,1N,2012,11118,0,0,0,0,0,205.09,0,163.4346,0,0,0,0,0,0,0,0,0,0,0,0,0,205.09,163.4346,41.6554
SERF,,1N,2013,0,2548,0,0,0,0,0,0,0,163.5816,94.877328,2572.48203,36.01474842,28.81179874,870.4819451,7.834337506,7.050903756,130.7400305,163.5816,0,0,0,130.7400305,163.5816,-32.84156951
SERF,,1N,2014,13247,0,0,0,0,0,168.13,0,194.7309,0,0,0,0,0,0,0,0,0,0,0,0,0,168.13,194.7309,-26.6009
SERF,,1N,2015,0,4103,0,0,0,0,40.35,0,0,263.4126,152.779308,4142.422987,57.99392181,46.39513745,1401.721908,12.61549717,11.35394745,210.5283929,263.4126,0,0,0,250.8783929,263.4126,-12.5342071
SERF,,1S,2011,11621,0,0,0,0,0,175.56,0,170.8287,0,0,0,0,0,0,0,0,0,0,0,0,0,175.56,170.8287,4.7313
SERF,,1S,2012,0,3791,0,0,0,0,0,0,0,243.3822,141.161676,3827.425187,53.58395262,42.86716209,1295.132282,11.65619054,10.49057148,194.5194096,243.3822,0,0,0,194.5194096,243.3822,-48.86279042
SERF,,1S,2013,8871,0,0,0,0,0,168.13,0,130.4037,0,0,0,0,0,0,0,0,0,0,0,0,0,168.13,130.4037,37.7263
SERF,,1S,2014,0,4169,0,0,0,0,0,0,0,267.6498,155.236884,4209.057137,58.92679991,47.14143993,1424.269713,12.81842742,11.53658468,213.9149086,267.6498,0,0,0,213.9149086,267.6498,-53.73489139
SERF,,1S,2015,15225,0,0,0,0,0,219.69,0,223.8075,0,0,0,0,0,0,0,0,0,0,0,0,0,219.69,223.8075,-4.1175
SERF,,2C,2012,7086,0,0,0,0,0,261.13,0,104.1642,0,0,0,0,0,0,0,0,0,0,0,0,0,261.13,104.1642,156.9658
SERF,,2C,2013,7275,0,0,0,0,0,201.75,0,106.9425,0,0,0,0,0,0,0,0,0,0,0,0,0,201.75,106.9425,94.8075
SERF,,2C,2014,11466,0,0,0,0,0,224.17,0,168.5502,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,168.5502,55.6198
SERF,,2C,2015,13038,0,0,0,0,0,322.73,0,191.6586,0,0,0,0,0,0,0,0,0,0,0,0,0,322.73,191.6586,131.0714
SERF,,2N,2011,0,3758,0,0,0,0,0,0,0,241.2636,139.932888,3794.108112,53.11751357,42.49401086,1283.858379,11.55472541,10.39925287,192.8261517,241.2636,0,0,0,192.8261517,241.2636,-48.43744827
SERF,,2N,2012,11728,0,0,0,0,0,205.09,0,172.4016,0,0,0,0,0,0,0,0,0,0,0,0,0,205.09,172.4016,32.6884
SERF,,2N,2013,0,2318,0,0,0,0,0,0,0,148.8156,86.313048,2340.272114,32.76380959,26.21104767,791.9062594,7.127156334,6.414440701,118.9385364,148.8156,0,0,0,118.9385364,148.8156,-29.87706362
SERF,,2N,2014,13319,0,0,0,0,0,168.13,0,195.7893,0,0,0,0,0,0,0,0,0,0,0,0,0,168.13,195.7893,-27.6593
SERF,,2N,2015,0,4378,0,0,0,0,40.35,0,0,281.0676,163.019208,4420.065278,61.88091389,49.50473111,1495.671097,13.46103988,12.11493589,224.638875,281.0676,0,0,0,264.988875,281.0676,-16.078725
SERF,,2S,2011,10599,0,0,0,0,0,175.56,0,155.8053,0,0,0,0,0,0,0,0,0,0,0,0,0,175.56,155.8053,19.7547
SERF,,2S,2012,0,3745,0,0,0,0,0,0,0,240.429,139.44882,3780.983204,52.93376485,42.34701188,1279.417145,11.5147543,10.36327887,192.1591108,240.429,0,0,0,192.1591108,240.429,-48.26988925
SERF,,2S,2013,8303,0,0,0,0,0,168.13,0,122.0541,0,0,0,0,0,0,0,0,0,0,0,0,0,168.13,122.0541,46.0759
SERF,,2S,2014,0,3923,0,0,0,0,0,0,0,251.8566,146.076828,3960.693487,55.44970882,44.35976705,1340.227893,12.06205103,10.85584593,201.292441,251.8566,0,0,0,201.292441,251.8566,-50.56415902
SERF,,2S,2015,14923,0,0,0,0,0,219.69,0,219.3681,0,0,0,0,0,0,0,0,0,0,0,0,0,219.69,219.3681,0.3219
SERF,,3C,2012,4495,0,0,0,0,0,261.13,0,66.0765,0,0,0,0,0,0,0,0,0,0,0,0,0,261.13,66.0765,195.0535
SERF,,3C,2013,6503,0,0,0,0,0,201.75,0,95.5941,0,0,0,0,0,0,0,0,0,0,0,0,0,201.75,95.5941,106.1559
SERF,,3C,2014,12792,0,0,0,0,0,224.17,0,188.0424,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,188.0424,36.1276
SERF,,3N,2011,9656,0,0,0,0,0,175.56,0,141.9432,0,0,0,0,0,0,0,0,0,0,0,0,0,175.56,141.9432,33.6168
SERF,,3N,2012,0,4060,0,0,0,0,0,0,0,260.652,151.17816,4099.009828,57.3861376,45.90891008,1387.031671,12.48328504,11.23495653,208.3220266,260.652,0,0,0,208.3220266,260.652,-52.32997339
SERF,,3N,2013,8489,0,0,0,0,0,168.13,0,124.7883,0,0,0,0,0,0,0,0,0,0,0,0,0,168.13,124.7883,43.3417
SERF,,3N,2014,0,4049,0,0,0,0,0,0,0,259.9458,150.768564,4087.904137,57.23065791,45.78452633,1383.273703,12.44946333,11.204517,207.7576073,259.9458,0,0,0,207.7576073,259.9458,-52.18819267
SERF,,3N,2015,11469,0,0,0,0,0,219.69,0,168.5943,0,0,0,0,0,0,0,0,0,0,0,0,0,219.69,168.5943,51.0957
SERF,,3S,2011,0,3814,0,0,0,0,0,0,0,244.8588,142.018104,3850.646179,53.9090465,43.1272372,1302.98985,11.72690865,10.55421779,195.699559,244.8588,0,0,0,195.699559,244.8588,-49.15924101
SERF,,3S,2012,11886,0,0,0,0,0,205.09,0,174.7242,0,0,0,0,0,0,0,0,0,0,0,0,0,205.09,174.7242,30.3658
SERF,,3S,2013,0,2485,0,0,0,0,0,0,0,159.537,92.53146,2508.876705,35.12427387,28.0994191,848.9590399,7.640631359,6.876568223,127.5074473,159.537,0,0,0,127.5074473,159.537,-32.02955268
SERF,,3S,2014,13992,0,0,0,0,0,168.13,0,205.6824,0,0,0,0,0,0,0,0,0,0,0,0,0,168.13,205.6824,-37.5524
SERF,,3S,2015,0,3874,0,0,0,0,40.35,0,0,248.7108,144.252264,3911.222679,54.7571175,43.805694,1323.487855,11.9113907,10.72025163,198.7782096,248.7108,0,0,0,239.1282096,248.7108,-9.582590371
SERF,,4C,2012,8962,0,0,0,0,0,261.13,0,131.7414,0,0,0,0,0,0,0,0,0,0,0,0,0,261.13,131.7414,129.3886
SERF,,4C,2013,6128,0,0,0,0,0,201.75,0,90.0816,0,0,0,0,0,0,0,0,0,0,0,0,0,201.75,90.0816,111.6684
SERF,,4C,2014,12588,0,0,0,0,0,224.17,0,185.0436,0,0,0,0,0,0,0,0,0,0,0,0,0,224.17,185.0436,39.1264
SERF,,4C,2015,13140,0,0,0,0,0,322.73,0,193.158,0,0,0,0,0,0,0,0,0,0,0,0,0,322.73,193.158,129.572
