# Cover Crop Biomass
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/41
# The newest version of the data https://lter.kbs.msu.edu/datatables/41.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/22.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# year		year of the growing season relevant for the sample
# campaign		a major multi-year research activity with a discreet purpose
# date		date on which sampling occured
# treatment		main experimental treatment
# replicate		replicate block, nested within treatment
# station		replicate station, nested within block
# species		species collected
# biomass_g	gramsPerSquareMeter	dry mass of sampled material in grams/meter squared
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#<p>Cover crops such as vetch and clover are planted after a row crop, such as wheat or corn, and are left on the field over winter.  Usually they are plowed down the following spring.  Their productivity represents parts of two growing seasons in different calendar years.  Thus, assignment to a calendar year is somewhat ambiguous.  Fescue in T5, while technically a cover crop, is not plowed down.</p><p>In 2002 the cover crops were mistakenly plowed in before a biomass sample could be taken. So there is no cover crop biomass data available for 2002.</p>
#
#* 2016-1-30 Sven Bohm. No evidence of cover harvest in 2001 and 2002. 2002 was plowed down as noted above. 
#* 2016-1-30 Sven Bohm. 2004 sample might have been taken before the plots were flail mowed that fall, but the cover was not plowed in until 2005. And were sampled again at that time.
#
year,campaign,date,treatment,replicate,station,species,biomass_g
1999,Cover Harvest,1999-04-26,T3,R2,S5,Trifolium pratense L.,269.79
1999,Cover Harvest,1999-04-26,T3,R3,S1,Trifolium pratense L.,295.95
1999,Cover Harvest,1999-04-26,T3,R3,S2,Trifolium pratense L.,157.44
1999,Cover Harvest,1999-04-26,T3,R3,S3,Trifolium pratense L.,236.1
1999,Cover Harvest,1999-04-26,T3,R3,S4,Trifolium pratense L.,255.12
1999,Cover Harvest,1999-04-26,T3,R3,S5,Trifolium pratense L.,177.45
1999,Cover Harvest,1999-04-26,T3,R4,S1,Trifolium pratense L.,250.44
1999,Cover Harvest,1999-04-26,T3,R4,S2,Trifolium pratense L.,166.86
1999,Cover Harvest,1999-04-26,T3,R4,S3,Trifolium pratense L.,202.56
1999,Cover Harvest,1999-04-26,T3,R4,S4,Trifolium pratense L.,180.39
1999,Cover Harvest,1999-04-26,T3,R4,S5,Trifolium pratense L.,168.75
1999,Cover Harvest,1999-04-26,T3,R5,S1,Trifolium pratense L.,205.53
1999,Cover Harvest,1999-04-26,T3,R5,S2,Trifolium pratense L.,142.56
1999,Cover Harvest,1999-04-26,T3,R5,S3,Trifolium pratense L.,170.85
1999,Cover Harvest,1999-04-26,T3,R5,S4,Trifolium pratense L.,228.66
1999,Cover Harvest,1999-04-26,T3,R5,S5,Trifolium pratense L.,113.91
1999,Cover Harvest,1999-04-26,T3,R6,S1,Trifolium pratense L.,276.15
1999,Cover Harvest,1999-04-26,T3,R6,S2,Trifolium pratense L.,245.22
1999,Cover Harvest,1999-04-26,T3,R6,S3,Trifolium pratense L.,303.75
1999,Cover Harvest,1999-04-26,T3,R6,S4,Trifolium pratense L.,250.89
1999,Cover Harvest,1999-04-26,T3,R6,S5,Trifolium pratense L.,228.09
1996,Cover Harvest,1996-04-17,T4,R1,S2,Trifolium pratense L.,63.7
1996,Cover Harvest,1996-04-17,T4,R1,S3,Trifolium pratense L.,64.7
1996,Cover Harvest,1996-04-17,T4,R1,S4,Trifolium pratense L.,20.83
1996,Cover Harvest,1996-04-17,T4,R2,S2,Trifolium pratense L.,42.9
1996,Cover Harvest,1996-04-17,T4,R2,S3,Trifolium pratense L.,30.2
1996,Cover Harvest,1996-04-17,T4,R2,S4,Trifolium pratense L.,76.46
1996,Cover Harvest,1996-04-17,T4,R3,S2,Trifolium pratense L.,77.2
1996,Cover Harvest,1996-04-17,T4,R3,S3,Trifolium pratense L.,72.06
1996,Cover Harvest,1996-04-17,T4,R3,S4,Trifolium pratense L.,79.06
1996,Cover Harvest,1996-04-17,T4,R4,S2,Trifolium pratense L.,85.56
1996,Cover Harvest,1996-04-17,T4,R4,S3,Trifolium pratense L.,82.01
1996,Cover Harvest,1996-04-17,T4,R4,S4,Trifolium pratense L.,69.05
1996,Cover Harvest,1996-04-17,T4,R5,S2,Trifolium pratense L.,28.91
1996,Cover Harvest,1996-04-17,T4,R5,S3,Trifolium pratense L.,16.5
1996,Cover Harvest,1996-04-17,T4,R5,S4,Trifolium pratense L.,11.23
1996,Cover Harvest,1996-04-17,T4,R6,S2,Trifolium pratense L.,28.24
1996,Cover Harvest,1996-04-17,T4,R6,S3,Trifolium pratense L.,44.35
1996,Cover Harvest,1996-04-17,T4,R6,S4,Trifolium pratense L.,22.42
1996,Cover Harvest,1996-04-17,T3,R1,S2,Trifolium pratense L.,88.12
1996,Cover Harvest,1996-04-17,T3,R1,S3,Trifolium pratense L.,61.43
1996,Cover Harvest,1996-04-17,T3,R1,S4,Trifolium pratense L.,67.55
1996,Cover Harvest,1996-04-17,T3,R2,S2,Trifolium pratense L.,52.11
1996,Cover Harvest,1996-04-17,T3,R2,S3,Trifolium pratense L.,53.55
1996,Cover Harvest,1996-04-17,T3,R2,S4,Trifolium pratense L.,81.26
1996,Cover Harvest,1996-04-17,T3,R3,S2,Trifolium pratense L.,50.77
1996,Cover Harvest,1996-04-17,T3,R3,S3,Trifolium pratense L.,32.17
1996,Cover Harvest,1996-04-17,T3,R3,S4,Trifolium pratense L.,68.83
1996,Cover Harvest,1996-04-17,T3,R4,S2,Trifolium pratense L.,54.16
1996,Cover Harvest,1996-04-17,T3,R4,S3,Trifolium pratense L.,45.29
1996,Cover Harvest,1996-04-17,T3,R4,S4,Trifolium pratense L.,44.15
1996,Cover Harvest,1996-04-17,T3,R5,S2,Trifolium pratense L.,24.29
1996,Cover Harvest,1996-04-17,T3,R5,S3,Trifolium pratense L.,44.97
1996,Cover Harvest,1996-04-17,T3,R5,S4,Trifolium pratense L.,60.98
1993,Cover Harvest,1993-05-11,T4,R6,S4,Vicia villosa  Roth,49.34
1993,Cover Harvest,1993-05-11,T4,R1,S1,Vicia villosa  Roth,59.07
1993,Cover Harvest,1993-05-11,T4,R1,S4,Vicia villosa  Roth,43.2
1993,Cover Harvest,1993-05-11,T4,R2,S1,Vicia villosa  Roth,16.41
1993,Cover Harvest,1993-05-11,T4,R2,S4,Vicia villosa  Roth,31.07
1993,Cover Harvest,1993-05-11,T4,R3,S1,Vicia villosa  Roth,25.07
1993,Cover Harvest,1993-05-11,T4,R3,S4,Vicia villosa  Roth,79.31
1993,Cover Harvest,1993-05-11,T4,R4,S1,Vicia villosa  Roth,48.86
1993,Cover Harvest,1993-05-11,T4,R4,S4,Vicia villosa  Roth,65.98
1993,Cover Harvest,1993-05-11,T4,R5,S1,Vicia villosa  Roth,132.81
1993,Cover Harvest,1993-05-11,T4,R5,S4,Vicia villosa  Roth,65.16
1993,Cover Harvest,1993-05-11,T4,R6,S1,Vicia villosa  Roth,56.86
1993,Cover Harvest,1993-05-11,T3,R1,S1,Vicia villosa  Roth,208.01
1993,Cover Harvest,1993-05-11,T3,R1,S2,Vicia villosa  Roth,104.73
1993,Cover Harvest,1993-05-11,T3,R1,S4,Vicia villosa  Roth,146.03
1993,Cover Harvest,1993-05-11,T3,R2,S1,Vicia villosa  Roth,94.68
1993,Cover Harvest,1993-05-11,T3,R2,S4,Vicia villosa  Roth,148.11
1993,Cover Harvest,1993-05-11,T3,R3,S1,Vicia villosa  Roth,191.46
1993,Cover Harvest,1993-05-11,T3,R3,S4,Vicia villosa  Roth,140.85
1993,Cover Harvest,1993-05-11,T3,R4,S1,Vicia villosa  Roth,117.65
1993,Cover Harvest,1993-05-11,T3,R4,S4,Vicia villosa  Roth,184.73
1993,Cover Harvest,1993-05-11,T3,R5,S1,Vicia villosa  Roth,130.44
1993,Cover Harvest,1993-05-11,T3,R5,S4,Vicia villosa  Roth,113.13
1993,Cover Harvest,1993-05-11,T3,R6,S1,Vicia villosa  Roth,151.59
1993,Cover Harvest,1993-05-11,T3,R6,S4,Vicia villosa  Roth,139.81
1991,Cover Harvest,1991-05-20,T4,R1,S1,Vicia villosa  Roth,79.95
1991,Cover Harvest,1991-05-20,T4,R1,S2,Vicia villosa  Roth,54.34
1991,Cover Harvest,1991-05-20,T4,R1,S3,Vicia villosa  Roth,73.05
1991,Cover Harvest,1991-05-20,T4,R1,S4,Vicia villosa  Roth,67.45
1991,Cover Harvest,1991-05-20,T4,R1,S5,Vicia villosa  Roth,69.2
1991,Cover Harvest,1991-05-20,T4,R2,S1,Vicia villosa  Roth,146.89
1991,Cover Harvest,1991-05-20,T4,R2,S2,Vicia villosa  Roth,62.5
1991,Cover Harvest,1991-05-20,T4,R2,S3,Vicia villosa  Roth,20.73
1991,Cover Harvest,1991-05-20,T4,R2,S4,Vicia villosa  Roth,44.08
1991,Cover Harvest,1991-05-20,T4,R2,S5,Vicia villosa  Roth,26.26
1991,Cover Harvest,1991-05-20,T4,R3,S1,Vicia villosa  Roth,110.61
1991,Cover Harvest,1991-05-20,T4,R3,S2,Vicia villosa  Roth,64.49
1991,Cover Harvest,1991-05-20,T4,R3,S3,Vicia villosa  Roth,4.81
1991,Cover Harvest,1991-05-20,T4,R3,S4,Vicia villosa  Roth,6.32
1991,Cover Harvest,1991-05-20,T4,R3,S5,Vicia villosa  Roth,179.32
1991,Cover Harvest,1991-05-20,T4,R4,S1,Vicia villosa  Roth,
1991,Cover Harvest,1991-05-20,T4,R4,S2,Vicia villosa  Roth,28.91
1991,Cover Harvest,1991-05-20,T4,R4,S3,Vicia villosa  Roth,12.28
1991,Cover Harvest,1991-05-20,T4,R4,S4,Vicia villosa  Roth,53.06
1991,Cover Harvest,1991-05-20,T4,R4,S5,Vicia villosa  Roth,10.47
1991,Cover Harvest,1991-05-20,T4,R5,S1,Vicia villosa  Roth,30.82
1991,Cover Harvest,1991-05-20,T4,R5,S2,Vicia villosa  Roth,126.69
1991,Cover Harvest,1991-05-20,T4,R5,S3,Vicia villosa  Roth,0
1991,Cover Harvest,1991-05-20,T4,R5,S4,Vicia villosa  Roth,27.54
1991,Cover Harvest,1991-05-20,T4,R5,S5,Vicia villosa  Roth,7.68
1991,Cover Harvest,1991-05-20,T4,R6,S1,Vicia villosa  Roth,1.39
1991,Cover Harvest,1991-05-20,T4,R6,S2,Vicia villosa  Roth,0.57
1991,Cover Harvest,1991-05-20,T4,R6,S3,Vicia villosa  Roth,38.6
1991,Cover Harvest,1991-05-20,T4,R6,S4,Vicia villosa  Roth,98.8
1991,Cover Harvest,1991-05-20,T4,R6,S5,Vicia villosa  Roth,5.09
1991,Cover Harvest,1991-05-20,T3,R2,S1,Vicia villosa  Roth,
1991,Cover Harvest,1991-05-20,T3,R1,S1,Vicia villosa  Roth,23.14
1991,Cover Harvest,1991-05-20,T3,R1,S2,Vicia villosa  Roth,69.6
1991,Cover Harvest,1991-05-20,T3,R1,S3,Vicia villosa  Roth,3.15
1991,Cover Harvest,1991-05-20,T3,R1,S4,Vicia villosa  Roth,35.13
1991,Cover Harvest,1991-05-20,T3,R1,S5,Vicia villosa  Roth,127.05
1991,Cover Harvest,1991-05-20,T3,R2,S2,Vicia villosa  Roth,51.89
1991,Cover Harvest,1991-05-20,T3,R2,S3,Vicia villosa  Roth,81.21
1991,Cover Harvest,1991-05-20,T3,R2,S4,Vicia villosa  Roth,52
1991,Cover Harvest,1991-05-20,T3,R2,S5,Vicia villosa  Roth,129.25
1991,Cover Harvest,1991-05-20,T3,R3,S1,Vicia villosa  Roth,9.24
1991,Cover Harvest,1991-05-20,T3,R3,S2,Vicia villosa  Roth,90.54
1991,Cover Harvest,1991-05-20,T3,R3,S3,Vicia villosa  Roth,8.05
1991,Cover Harvest,1991-05-20,T3,R3,S4,Vicia villosa  Roth,22.74
1991,Cover Harvest,1991-05-20,T3,R3,S5,Vicia villosa  Roth,0
1991,Cover Harvest,1991-05-20,T3,R4,S1,Vicia villosa  Roth,19.02
1991,Cover Harvest,1991-05-20,T3,R4,S2,Vicia villosa  Roth,97.17
1991,Cover Harvest,1991-05-20,T3,R4,S3,Vicia villosa  Roth,34.9
1991,Cover Harvest,1991-05-20,T3,R4,S4,Vicia villosa  Roth,34.62
1991,Cover Harvest,1991-05-20,T3,R4,S5,Vicia villosa  Roth,82.62
1991,Cover Harvest,1991-05-20,T3,R5,S1,Vicia villosa  Roth,41.02
1991,Cover Harvest,1991-05-20,T3,R5,S2,Vicia villosa  Roth,20.46
1991,Cover Harvest,1991-05-20,T3,R5,S3,Vicia villosa  Roth,115.77
1991,Cover Harvest,1991-05-20,T3,R5,S4,Vicia villosa  Roth,0.8
1991,Cover Harvest,1991-05-20,T3,R5,S5,Vicia villosa  Roth,117.54
1991,Cover Harvest,1991-05-20,T3,R6,S1,Vicia villosa  Roth,29.54
1991,Cover Harvest,1991-05-20,T3,R6,S2,Vicia villosa  Roth,2.23
1991,Cover Harvest,1991-05-20,T3,R6,S3,Vicia villosa  Roth,13.51
1991,Cover Harvest,1991-05-20,T3,R6,S4,Vicia villosa  Roth,28.11
1991,Cover Harvest,1991-05-20,T3,R6,S5,Vicia villosa  Roth,110.11
1990,Cover Harvest,1990-04-30,T4,R1,unspecified,Vicia villosa  Roth,343.53
1990,Cover Harvest,1990-04-30,T4,R2,unspecified,Vicia villosa  Roth,612.8
1990,Cover Harvest,1990-04-30,T4,R3,unspecified,Vicia villosa  Roth,676.8
1990,Cover Harvest,1990-04-30,T4,R4,unspecified,Vicia villosa  Roth,349.13
1990,Cover Harvest,1990-04-30,T4,R5,unspecified,Vicia villosa  Roth,361.64
1990,Cover Harvest,1990-04-30,T4,R6,unspecified,Vicia villosa  Roth,26.45
1990,Cover Harvest,1990-04-30,T3,R1,unspecified,Vicia villosa  Roth,433.26
1990,Cover Harvest,1990-04-30,T3,R2,unspecified,Vicia villosa  Roth,465.6
1990,Cover Harvest,1990-04-30,T3,R3,unspecified,Vicia villosa  Roth,620.4
1990,Cover Harvest,1990-04-30,T3,R4,unspecified,Vicia villosa  Roth,260.56
1990,Cover Harvest,1990-04-30,T3,R5,unspecified,Vicia villosa  Roth,451.42
