# N2O, CH4, CO2 Fluxes via Static Chambers
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/28
# The newest version of the data https://lter.kbs.msu.edu/datatables/28.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/16.eml
#
# doi:10.6073/pasta/2bd6e21728a16243fc175a3e9bd0ab7c
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# Sample_Date		date of sampling
# Treatment		treatment
# Replicate		replicate
# CH4_C	gramsPerHectarePerDay	flux of methane (CH4) as C
# CO2_C	kilogramsPerHectarePerDay	flux of carbon dioxide (CO2) as C
# N2O_N	gramsPerHectarePerDay	flux of nitrous oxide (N2O) as N
# Year		sample year
# air_temperature_c	celsius	the air temperature used for the flux calculation
# moisture	gramsPerGram	gravimetric soil moisture 
# soil_temperature_c	celsius	soil temperature at 2.54 cm depth
# crop		the crop grown that year
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#<p>8-21-2003 Tim Bergsma.  Recently, the units for CO<sub>2</sub> fluxes have been challenged.  The issue is under review.<br> 
#10-1-2003 Sven Bohm. Unit problems resoved. CO<sub>2</sub> units changed from g C/ha/day to kg C/ha/day <br>
#12-16-2004 Sven Bohm. A reminder note that the gas samples in 1995 were only run for CH4 due to the long storage times between sampling and analysis as well as the discovery that the rubber seals used tended to leak quite rapidly</p><p>
#4-11-2006 Sven Bohm. Prior to 2000 two repliate chambers were used in the forested treatments, they were reported as reps 1 through 6. They map on the current sampling scheme as rep 1-2 is R1, rep 3-4 is R2 and rep 5-6 is R3</p>
#<p>2010-2-26 Sven Bohm. We discovered that the computation for the fluxes used a larger volume than the volume of the chambers. The fluxes
# since 2004 have been recalculated.</p>
#<p> 2012-05-16. Sven Bohm. Removed extra T from the front of the treatment names and the R in front of the replicates in post 2008 samples</p>
#<p>2012-10-10. Sven Bohm. Moved the forested treatments to their own dataset to avoid confusion with the naming</p>
#<p>2013-8-1. Sven Bohm. Added temperature correction and crops to the data table and removed the T7 fertilized plots from the data table. </p>
#<p>2013-11-14 Sven Bohm. Discovered that 2000 to 2003 data was computed assuming only 1 N instead of 2 N's so the values were half of what they should have been. Corrected the calculation in the database</p>
#2019-10-17 Sven Bohm. added soil moisture from sampling.
#2021-5-3 Sven Bohm. Temperatures for the temperature corrections failed to account for the time zone and used the 10 am UTC temperature instead of 10 am local time.
#2021-11-15 Sven Bohm. Removed post 2014 data a Phil's direction
#2023-8-16 Sven Bohm. In 1998 we did not sample T6, T5 and T3 was only sampled once with all negative fluxes so it was removed.
#
Sample_Date,Treatment,Replicate,CH4_C,CO2_C,N2O_N,Year,air_temperature_c,moisture,soil_temperature_c,crop
1999-07-14,T7,R4,-0.20,28.90,0.20,1999,,,,
1999-07-02,T1,R1,-1.10,4.00,7.40,1999,,,,ZEAMX
1999-07-02,T1,R2,-0.80,30.70,4.30,1999,,,,ZEAMX
1999-07-02,T1,R3,0.00,27.90,13.90,1999,,,,ZEAMX
1999-07-02,T1,R4,0.00,16.20,11.80,1999,,,,ZEAMX
1999-07-02,T2,R1,0.00,15.10,19.20,1999,,,,ZEAMX
1999-07-02,T2,R2,-0.10,24.20,,1999,,,,ZEAMX
1999-07-02,T2,R3,-0.20,44.40,,1999,,,,ZEAMX
1999-07-02,T2,R4,-0.10,27.50,,1999,,,,ZEAMX
1999-07-02,T3,R1,0.00,15.20,21.90,1999,,,,ZEAMX
1999-07-02,T3,R2,0.00,30.70,6.50,1999,,,,ZEAMX
1999-07-02,T3,R3,-0.40,31.40,14.50,1999,,,,ZEAMX
1999-07-02,T3,R4,0.00,26.50,26.80,1999,,,,ZEAMX
1999-07-02,T4,R1,-2.30,14.50,86.50,1999,,,,ZEAMX
1999-07-02,T4,R2,-0.30,23.50,29.40,1999,,,,ZEAMX
1999-07-02,T4,R3,-0.40,19.10,26.20,1999,,,,ZEAMX
1999-07-02,T4,R4,-0.90,23.60,18.10,1999,,,,ZEAMX
1999-07-02,T5,R1,0.00,30.70,0.00,1999,,,,
1999-07-02,T5,R2,-3.30,32.80,0.30,1999,,,,
1999-07-02,T5,R3,-0.60,29.00,0.60,1999,,,,
1999-07-02,T5,R4,-0.70,27.30,0.00,1999,,,,
1999-07-02,T6,R1,-0.60,39.60,12.80,1999,,,,
1999-07-02,T6,R2,0.00,52.70,10.50,1999,,,,
1999-07-02,T6,R3,-0.70,42.90,7.70,1999,,,,
1999-07-02,T6,R4,-2.90,33.00,6.30,1999,,,,
1999-07-02,T7,R1,-0.30,26.60,0.50,1999,,,,
1999-07-02,T7,R2,-2.10,51.80,0.90,1999,,,,
1999-07-02,T7,R3,0.00,27.90,0.80,1999,,,,
1999-07-02,T7,R4,-0.30,25.30,0.00,1999,,,,
1999-06-15,T1,R1,0.00,10.20,0.60,1999,,,,ZEAMX
1999-06-15,T1,R2,-1.90,15.60,0.90,1999,,,,ZEAMX
1999-06-15,T1,R3,-1.00,9.10,1.80,1999,,,,ZEAMX
1999-06-15,T1,R4,-1.40,14.30,,1999,,,,ZEAMX
1999-06-15,T2,R1,-1.00,12.40,0.70,1999,,,,ZEAMX
1999-06-15,T2,R2,-4.90,12.00,1.20,1999,,,,ZEAMX
1999-06-15,T2,R3,-2.50,20.10,1.10,1999,,,,ZEAMX
1999-06-15,T2,R4,-1.50,12.80,0.60,1999,,,,ZEAMX
1999-06-15,T3,R1,0.00,14.50,1.00,1999,,,,ZEAMX
1999-06-15,T3,R2,-3.40,18.40,2.40,1999,,,,ZEAMX
1999-06-15,T3,R3,-1.70,15.60,2.90,1999,,,,ZEAMX
1999-06-15,T3,R4,-1.80,12.60,1.90,1999,,,,ZEAMX
1999-06-15,T4,R1,0.00,17.50,1.50,1999,,,,ZEAMX
1999-06-15,T4,R2,-0.20,19.20,3.50,1999,,,,ZEAMX
1999-06-15,T4,R3,-1.20,19.00,3.00,1999,,,,ZEAMX
1999-06-15,T4,R4,-1.20,14.30,1.50,1999,,,,ZEAMX
1999-06-15,T5,R1,-0.10,20.40,0.20,1999,,,,
1999-06-15,T5,R2,-3.80,17.70,0.70,1999,,,,
1999-06-15,T5,R3,-2.70,20.80,0.80,1999,,,,
1999-06-15,T5,R4,-0.60,16.30,0.40,1999,,,,
1999-06-15,T6,R1,-2.60,23.70,3.40,1999,,,,
1999-06-15,T6,R2,-1.20,33.10,3.40,1999,,,,
1999-06-15,T6,R3,-2.40,27.90,2.00,1999,,,,
1999-06-15,T6,R4,,24.20,2.10,1999,,,,
1999-06-15,T7,R1,-3.40,28.90,0.40,1999,,,,
1999-06-15,T7,R2,-1.50,35.00,0.30,1999,,,,
1999-06-15,T7,R3,-1.80,17.10,0.00,1999,,,,
1999-06-15,T7,R4,-3.00,24.80,0.80,1999,,,,
1999-06-04,T1,R1,-0.90,10.00,1.40,1999,,,,ZEAMX
1999-06-04,T1,R2,-1.60,26.70,2.00,1999,,,,ZEAMX
1999-06-04,T1,R3,,12.00,1.00,1999,,,,ZEAMX
1999-06-04,T1,R4,-0.80,14.10,0.60,1999,,,,ZEAMX
1999-06-04,T2,R1,,12.40,1.90,1999,,,,ZEAMX
1999-06-04,T2,R2,-7.50,20.60,2.70,1999,,,,ZEAMX
1999-06-04,T2,R3,-2.10,19.40,0.70,1999,,,,ZEAMX
1999-06-04,T2,R4,-0.10,19.80,1.20,1999,,,,ZEAMX
1999-06-04,T3,R1,-2.60,16.20,2.80,1999,,,,ZEAMX
1999-06-04,T3,R2,-4.30,16.70,2.20,1999,,,,ZEAMX
1999-06-04,T3,R3,,,,1999,,,,ZEAMX
1999-06-04,T3,R4,-3.90,19.20,3.30,1999,,,,ZEAMX
1999-06-04,T4,R1,-3.40,19.50,4.00,1999,,,,ZEAMX
1999-06-04,T4,R2,-1.40,,,1999,,,,ZEAMX
1999-06-04,T4,R3,,,1.70,1999,,,,ZEAMX
1999-06-04,T4,R4,-2.30,20.10,5.40,1999,,,,ZEAMX
1999-06-04,T5,R1,-1.50,25.70,0.40,1999,,,,
1999-06-04,T5,R2,-1.30,21.40,0.40,1999,,,,
1999-06-04,T5,R3,-1.50,21.80,0.50,1999,,,,
1999-06-04,T5,R4,-1.90,23.70,0.70,1999,,,,
1999-06-04,T6,R1,0.00,25.50,17.40,1999,,,,
1999-06-04,T6,R2,-4.60,33.80,9.10,1999,,,,
1999-06-04,T6,R3,-1.80,24.60,4.00,1999,,,,
1999-06-04,T6,R4,-3.40,25.80,2.10,1999,,,,
1999-06-04,T7,R1,-2.30,30.90,0.60,1999,,,,
1999-06-04,T7,R2,-4.40,35.20,0.20,1999,,,,
1999-06-04,T7,R3,-0.50,32.50,0.40,1999,,,,
1999-06-04,T7,R4,-1.20,27.50,0.60,1999,,,,
1999-05-18,T1,R1,-0.80,9.30,0.00,1999,,,,ZEAMX
1999-05-18,T1,R2,-1.90,39.70,2.40,1999,,,,ZEAMX
1999-05-18,T1,R3,-1.80,47.10,5.70,1999,,,,ZEAMX
1999-05-18,T1,R4,-2.40,35.10,3.60,1999,,,,ZEAMX
1999-05-18,T2,R1,-0.40,18.60,4.10,1999,,,,ZEAMX
1999-05-18,T2,R2,-2.70,29.50,3.30,1999,,,,ZEAMX
1999-05-18,T2,R3,0.00,33.10,3.20,1999,,,,ZEAMX
1999-05-18,T2,R4,0.00,28.40,2.20,1999,,,,ZEAMX
1999-05-18,T3,R1,-2.50,72.40,1.50,1999,,,,ZEAMX
1999-05-18,T3,R2,-1.80,79.30,2.80,1999,,,,ZEAMX
1999-05-18,T3,R3,-0.70,77.70,5.20,1999,,,,ZEAMX
1999-05-18,T3,R4,-1.00,80.20,4.70,1999,,,,ZEAMX
1999-05-18,T4,R1,-3.30,81.60,2.60,1999,,,,ZEAMX
1999-05-18,T4,R2,-1.50,75.80,3.40,1999,,,,ZEAMX
1999-05-18,T4,R3,-2.30,86.30,4.30,1999,,,,ZEAMX
1999-05-18,T4,R4,-0.70,46.30,3.20,1999,,,,ZEAMX
1999-05-18,T5,R1,-0.50,22.00,0.30,1999,,,,
1999-05-18,T5,R2,-0.40,19.50,0.90,1999,,,,
1999-05-18,T5,R3,-1.80,19.40,1.70,1999,,,,
1999-05-18,T5,R4,0.00,18.80,0.00,1999,,,,
1999-05-18,T6,R1,-1.90,37.30,80.60,1999,,,,
1999-05-18,T6,R2,-0.90,30.80,18.70,1999,,,,
1999-05-18,T6,R3,-3.30,34.20,54.80,1999,,,,
1999-05-18,T6,R4,-2.20,38.10,8.60,1999,,,,
1999-05-18,T7,R1,-2.70,30.30,0.40,1999,,,,
1999-05-18,T7,R2,-2.90,38.40,0.80,1999,,,,
1999-05-18,T7,R3,-1.80,43.00,0.20,1999,,,,
1999-05-18,T7,R4,-0.30,21.80,0.80,1999,,,,
1999-04-20,T1,R1,-1.70,4.90,0.00,1999,,,,ZEAMX
1999-04-20,T1,R2,-0.40,6.50,0.00,1999,,,,ZEAMX
1999-04-20,T1,R3,0.00,4.30,1.00,1999,,,,ZEAMX
1999-04-20,T1,R4,0.00,7.70,0.30,1999,,,,ZEAMX
1999-04-20,T2,R1,0.00,5.00,0.60,1999,,,,ZEAMX
1999-04-20,T2,R2,0.00,5.20,0.80,1999,,,,ZEAMX
1999-04-20,T2,R3,-0.60,5.30,1.00,1999,,,,ZEAMX
1999-04-20,T2,R4,0.00,8.90,0.30,1999,,,,ZEAMX
1999-04-20,T3,R1,-0.60,3.10,0.20,1999,,,,ZEAMX
1999-04-20,T3,R2,0.00,10.40,0.00,1999,,,,ZEAMX
1999-04-20,T3,R3,0.00,8.40,1.10,1999,,,,ZEAMX
1999-04-20,T3,R4,-0.50,9.30,0.90,1999,,,,ZEAMX
1999-04-20,T4,R1,0.00,12.50,0.30,1999,,,,ZEAMX
1999-04-20,T4,R2,0.00,12.40,1.20,1999,,,,ZEAMX
1999-04-20,T4,R3,-2.00,11.70,0.10,1999,,,,ZEAMX
1999-04-20,T4,R4,0.00,15.70,0.70,1999,,,,ZEAMX
1999-04-20,T5,R1,-0.40,8.40,0.40,1999,,,,
1999-04-20,T5,R2,0.00,8.40,0.00,1999,,,,
1999-04-20,T5,R3,-1.30,7.20,0.30,1999,,,,
1999-04-20,T5,R4,-0.30,8.60,0.40,1999,,,,
1999-04-20,T6,R1,-2.60,10.30,3.70,1999,,,,
1999-04-20,T6,R2,0.00,11.20,1.50,1999,,,,
1999-04-20,T6,R3,-1.80,9.20,1.70,1999,,,,
1999-04-20,T6,R4,0.00,10.70,1.00,1999,,,,
1999-04-20,T7,R1,-0.30,10.70,0.20,1999,,,,
1999-04-20,T7,R2,,16.00,0.20,1999,,,,
1999-04-20,T7,R3,-0.40,11.80,0.40,1999,,,,
1999-04-20,T7,R4,0.00,9.50,0.50,1999,,,,
1999-04-06,T1,R1,-2.10,11.30,1.00,1999,,,,ZEAMX
1999-04-06,T1,R2,-0.10,4.50,0.00,1999,,,,ZEAMX
1999-04-06,T1,R3,-0.80,5.80,1.10,1999,,,,ZEAMX
1999-04-06,T1,R4,0.00,18.70,1.90,1999,,,,ZEAMX
1999-04-06,T2,R1,0.00,3.60,0.00,1999,,,,ZEAMX
1999-04-06,T2,R2,-3.30,29.90,3.10,1999,,,,ZEAMX
1999-04-06,T2,R3,-4.10,18.30,1.60,1999,,,,ZEAMX
1999-04-06,T2,R4,-1.00,19.20,2.20,1999,,,,ZEAMX
1999-04-06,T3,R1,0.00,19.30,0.40,1999,,,,ZEAMX
1999-04-06,T3,R2,-1.10,17.10,1.10,1999,,,,ZEAMX
1999-04-06,T3,R3,-1.00,16.30,0.80,1999,,,,ZEAMX
1999-04-06,T3,R4,,,,1999,,,,ZEAMX
1999-04-06,T4,R1,-0.50,30.30,0.00,1999,,,,ZEAMX
1999-04-06,T4,R2,-2.30,27.00,2.90,1999,,,,ZEAMX
1999-04-06,T4,R3,-1.40,22.40,1.90,1999,,,,ZEAMX
1999-04-06,T4,R4,-0.20,15.30,0.30,1999,,,,ZEAMX
1999-04-06,T5,R1,-0.10,10.90,0.40,1999,,,,
1999-04-06,T5,R2,-0.40,12.00,0.40,1999,,,,
1999-04-06,T5,R3,0.00,15.70,0.00,1999,,,,
1999-04-06,T5,R4,0.00,14.30,0.30,1999,,,,
1999-04-06,T6,R1,-2.70,26.50,6.80,1999,,,,
1999-04-06,T6,R2,-2.00,21.10,4.00,1999,,,,
1999-04-06,T6,R3,0.00,10.80,0.10,1999,,,,
1999-04-06,T6,R4,0.00,18.30,1.00,1999,,,,
1999-04-06,T7,R1,0.00,25.00,0.90,1999,,,,
1999-04-06,T7,R2,0.00,25.00,0.50,1999,,,,
1999-04-06,T7,R3,-3.50,22.30,0.10,1999,,,,
1999-04-06,T7,R4,-2.10,22.30,0.60,1999,,,,
1998-10-09,T1,R1,-1.00,18.90,1.50,1998,,,,TRIAE
1998-10-09,T1,R2,-1.20,14.10,2.00,1998,,,,TRIAE
1998-10-09,T1,R3,-1.90,18.40,2.90,1998,,,,TRIAE
1998-10-09,T1,R4,-1.70,19.90,0.00,1998,,,,TRIAE
1998-10-09,T2,R1,-2.00,27.00,4.00,1998,,,,TRIAE
1998-10-09,T2,R2,-1.10,20.70,0.50,1998,,,,TRIAE
1998-10-09,T2,R3,,,,1998,,,,TRIAE
1998-10-09,T2,R4,-1.80,23.70,0.60,1998,,,,TRIAE
1998-10-09,T4,R1,0.00,37.90,,1998,,,,TRIAE
1998-10-09,T4,R2,-1.30,43.30,1.60,1998,,,,TRIAE
1998-10-09,T4,R3,-2.40,38.70,1.50,1998,,,,TRIAE
1998-10-09,T4,R4,0.00,36.60,2.10,1998,,,,TRIAE
1998-10-09,T7,R1,0.00,24.30,0.40,1998,,,,
1998-10-09,T7,R2,-2.20,23.60,0.00,1998,,,,
1998-10-09,T7,R3,-3.70,24.70,0.30,1998,,,,
1998-10-09,T7,R4,,,,1998,,,,
1998-10-09,T8,R1,-4.90,29.30,2.30,1998,,,,
1998-10-09,T8,R2,-3.10,22.00,0.60,1998,,,,
1998-10-09,T8,R3,-6.80,34.30,1.00,1998,,,,
1998-10-09,T8,R4,-10.30,29.40,0.60,1998,,,,
1998-08-10,T1,R1,,,,1998,,,,TRIAE
1998-08-10,T1,R2,-1.30,34.50,2.60,1998,,,,TRIAE
1998-08-10,T1,R3,-2.20,19.90,2.90,1998,,,,TRIAE
1998-08-10,T1,R4,-0.90,36.30,6.80,1998,,,,TRIAE
1998-08-10,T2,R1,0.00,43.30,9.60,1998,,,,TRIAE
1998-08-10,T2,R2,,,,1998,,,,TRIAE
1998-08-10,T2,R3,0.00,31.40,6.90,1998,,,,TRIAE
1998-08-10,T2,R4,-2.10,54.40,5.10,1998,,,,TRIAE
1998-08-10,T4,R1,-1.30,64.60,9.10,1998,,,,TRIAE
1998-08-10,T4,R2,0.00,56.50,0.30,1998,,,,TRIAE
1998-08-10,T4,R3,0.00,66.00,0.00,1998,,,,TRIAE
1998-08-10,T4,R4,-2.30,69.80,2.80,1998,,,,TRIAE
1998-08-10,T7,R1,-3.00,61.10,1.60,1998,,,,
1998-08-10,T7,R2,0.00,48.70,0.40,1998,,,,
1998-08-10,T7,R3,-1.40,80.90,2.00,1998,,,,
1998-08-10,T7,R4,-0.40,65.40,1.80,1998,,,,
1998-08-10,T8,R1,-4.20,55.20,0.20,1998,,,,
1998-08-10,T8,R2,-6.10,38.50,1.80,1998,,,,
1998-08-10,T8,R3,-11.80,82.70,1.10,1998,,,,
1998-08-10,T8,R4,,,,1998,,,,
1998-06-26,T1,R1,0.00,48.50,1.70,1998,,,,TRIAE
1998-06-26,T1,R2,0.00,92.80,8.40,1998,,,,TRIAE
1998-06-26,T1,R3,-1.40,58.10,10.90,1998,,,,TRIAE
1998-06-26,T1,R4,-1.50,78.70,27.40,1998,,,,TRIAE
1998-06-26,T2,R1,-1.50,84.00,29.80,1998,,,,TRIAE
1998-06-26,T2,R2,-0.40,109.80,16.70,1998,,,,TRIAE
1998-06-26,T2,R3,0.00,129.80,8.40,1998,,,,TRIAE
1998-06-26,T2,R4,-1.10,97.60,9.60,1998,,,,TRIAE
1998-06-26,T4,R1,0.00,87.00,0.90,1998,,,,TRIAE
1998-06-26,T4,R2,-2.40,31.60,2.70,1998,,,,TRIAE
1998-06-26,T4,R3,-2.20,87.40,1.30,1998,,,,TRIAE
1998-06-26,T4,R4,0.00,110.50,1.90,1998,,,,TRIAE
1998-06-26,T7,R1,-1.60,88.40,2.00,1998,,,,
1998-06-26,T7,R2,-4.00,73.10,4.50,1998,,,,
1998-06-26,T7,R3,-2.60,109.50,0.90,1998,,,,
1998-06-26,T7,R4,,109.20,,1998,,,,
1998-06-26,T8,R1,-6.20,84.90,0.30,1998,,,,
1998-06-26,T8,R2,-8.50,97.00,0.90,1998,,,,
1998-06-26,T8,R3,-16.20,97.30,0.40,1998,,,,
1998-06-26,T8,R4,-14.30,88.10,0.60,1998,,,,
1998-05-19,T1,R1,-0.60,70.40,2.20,1998,,,,TRIAE
1998-05-19,T1,R2,-1.10,62.30,1.50,1998,,,,TRIAE
1998-05-19,T1,R3,0.00,51.90,2.40,1998,,,,TRIAE
1998-05-19,T1,R4,-1.40,61.20,5.60,1998,,,,TRIAE
1998-05-19,T2,R1,0.00,9.80,4.10,1998,,,,TRIAE
1998-05-19,T2,R2,-1.70,51.60,2.00,1998,,,,TRIAE
1998-05-19,T2,R3,,75.60,1.80,1998,,,,TRIAE
1998-05-19,T2,R4,-3.20,71.90,2.00,1998,,,,TRIAE
1998-05-19,T4,R1,-2.70,62.30,3.30,1998,,,,TRIAE
1998-05-19,T4,R2,,,,1998,,,,TRIAE
1998-05-19,T4,R3,,53.60,2.60,1998,,,,TRIAE
1998-05-19,T4,R4,-2.10,70.20,0.80,1998,,,,TRIAE
1998-05-19,T7,R1,-1.60,51.60,0.00,1998,,,,
1998-05-19,T7,R2,-1.30,56.30,0.70,1998,,,,
1998-05-19,T7,R3,0.00,69.50,0.40,1998,,,,
1998-05-19,T7,R4,-0.70,64.80,0.00,1998,,,,
1998-05-19,T8,R1,-4.70,111.50,0.50,1998,,,,
1998-05-19,T8,R2,-3.40,86.20,0.30,1998,,,,
1998-05-19,T8,R3,-7.50,114.90,0.60,1998,,,,
1998-05-19,T8,R4,-7.20,102.30,0.00,1998,,,,
1998-04-28,T1,R1,0.00,54.50,17.20,1998,,,,TRIAE
1998-04-28,T1,R2,-0.50,25.40,33.10,1998,,,,TRIAE
1998-04-28,T1,R3,0.00,31.50,12.10,1998,,,,TRIAE
1998-04-28,T1,R4,-1.00,41.90,154.60,1998,,,,TRIAE
1998-04-28,T2,R1,-1.00,23.40,9.10,1998,,,,TRIAE
1998-04-28,T2,R2,-1.50,57.40,2.30,1998,,,,TRIAE
1998-04-28,T2,R3,-0.70,47.10,10.60,1998,,,,TRIAE
1998-04-28,T2,R4,-1.30,52.90,21.30,1998,,,,TRIAE
1998-04-28,T4,R1,-2.00,39.90,18.20,1998,,,,TRIAE
1998-04-28,T4,R2,-1.20,36.80,2.10,1998,,,,TRIAE
1998-04-28,T4,R3,,,,1998,,,,TRIAE
1998-04-28,T4,R4,-2.60,35.30,0.40,1998,,,,TRIAE
1998-04-28,T7,R1,,,,1998,,,,
1998-04-28,T7,R2,0.00,90.60,0.50,1998,,,,
1998-04-28,T7,R3,-1.20,45.80,0.80,1998,,,,
1998-04-28,T7,R4,0.00,62.30,0.30,1998,,,,
1998-04-28,T8,R1,-0.80,50.70,1.20,1998,,,,
1998-04-28,T8,R2,-2.00,39.60,0.70,1998,,,,
1998-04-28,T8,R3,-3.10,53.40,0.20,1998,,,,
1998-04-28,T8,R4,-6.40,61.20,0.90,1998,,,,
1998-04-10,T1,R1,-1.00,9.70,34.60,1998,,,,TRIAE
1998-04-10,T1,R2,-5.30,1.10,12.30,1998,,,,TRIAE
1998-04-10,T1,R3,-0.10,10.90,9.40,1998,,,,TRIAE
1998-04-10,T1,R4,,9.90,45.80,1998,,,,TRIAE
1998-04-10,T2,R1,,9.70,18.60,1998,,,,TRIAE
1998-04-10,T2,R2,0.00,18.30,5.00,1998,,,,TRIAE
1998-04-10,T2,R3,,16.40,9.10,1998,,,,TRIAE
1998-04-10,T2,R4,-0.70,10.00,32.70,1998,,,,TRIAE
1998-04-10,T4,R1,-0.30,2.60,1.50,1998,,,,TRIAE
1998-04-10,T4,R2,,9.30,4.80,1998,,,,TRIAE
1998-04-10,T4,R3,-6.90,0.60,0.80,1998,,,,TRIAE
1998-04-10,T4,R4,-5.50,7.20,0.20,1998,,,,TRIAE
1998-04-10,T7,R1,-0.70,16.10,0.00,1998,,,,
1998-04-10,T7,R2,-2.60,42.20,0.50,1998,,,,
1998-04-10,T7,R3,-1.40,21.10,0.30,1998,,,,
1998-04-10,T7,R4,0.00,27.40,0.00,1998,,,,
1998-04-10,T8,R1,-2.00,33.30,0.00,1998,,,,
1998-04-10,T8,R2,-2.50,9.70,0.00,1998,,,,
1998-04-10,T8,R3,-3.50,27.50,0.50,1998,,,,
1998-04-10,T8,R4,-3.20,31.00,0.10,1998,,,,
1998-03-27,T1,R1,0.00,0.00,0.00,1998,,,,TRIAE
1998-03-27,T1,R2,0.00,0.80,0.00,1998,,,,TRIAE
1998-03-27,T1,R3,0.00,1.00,0.00,1998,,,,TRIAE
1998-03-27,T1,R4,-2.70,0.00,0.00,1998,,,,TRIAE
1998-03-27,T2,R1,0.00,1.10,0.00,1998,,,,TRIAE
1998-03-27,T2,R2,0.00,0.00,0.70,1998,,,,TRIAE
1998-03-27,T2,R3,-2.80,0.50,0.00,1998,,,,TRIAE
1998-03-27,T2,R4,-1.90,6.70,2.50,1998,,,,TRIAE
1998-03-27,T3,R1,,,,1998,,,,TRIAE
1998-03-27,T3,R2,,,,1998,,,,TRIAE
1998-03-27,T3,R3,,,,1998,,,,TRIAE
1998-03-27,T3,R4,,,,1998,,,,TRIAE
1998-03-27,T4,R1,-1.10,3.70,1.70,1998,,,,TRIAE
1998-03-27,T4,R2,-1.30,1.10,0.00,1998,,,,TRIAE
1998-03-27,T4,R3,-0.20,0.20,0.00,1998,,,,TRIAE
1998-03-27,T4,R4,-0.40,0.00,0.00,1998,,,,TRIAE
1998-03-27,T7,R1,0.00,0.00,0.00,1998,,,,
1998-03-27,T7,R2,0.00,6.00,0.00,1998,,,,
1998-03-27,T7,R3,0.00,0.00,0.00,1998,,,,
1998-03-27,T7,R4,0.00,2.30,0.00,1998,,,,
1998-03-27,T8,R1,0.00,6.20,0.70,1998,,,,
1998-03-27,T8,R2,-2.90,0.80,0.00,1998,,,,
1998-03-27,T8,R3,-3.30,6.70,0.00,1998,,,,
1998-03-27,T8,R4,-2.70,10.70,0.60,1998,,,,
1997-11-25,T1,R1,-0.50,0.20,1.20,1997,,,,GLYMX
1997-11-25,T1,R2,0.00,0.20,0.00,1997,,,,GLYMX
1997-11-25,T1,R3,-1.00,2.20,0.50,1997,,,,GLYMX
1997-11-25,T1,R4,,0.50,0.00,1997,,,,GLYMX
1997-11-25,T2,R1,-2.80,0.60,1.10,1997,,,,GLYMX
1997-11-25,T2,R2,0.00,0.00,0.00,1997,,,,GLYMX
1997-11-25,T2,R3,0.00,0.90,0.90,1997,,,,GLYMX
1997-11-25,T2,R4,0.00,1.80,0.40,1997,,,,GLYMX
1997-11-25,T3,R1,0.00,0.10,0.00,1997,,,,GLYMX
1997-11-25,T3,R2,0.00,0.00,0.20,1997,,,,GLYMX
1997-11-25,T3,R3,0.00,1.50,0.10,1997,,,,GLYMX
1997-11-25,T3,R4,,0.40,0.00,1997,,,,GLYMX
1997-11-25,T4,R1,0.00,1.80,0.80,1997,,,,GLYMX
1997-11-25,T4,R2,0.00,0.70,0.00,1997,,,,GLYMX
1997-11-25,T4,R3,0.00,0.00,0.70,1997,,,,GLYMX
1997-11-25,T4,R4,0.00,2.60,1.40,1997,,,,GLYMX
1997-11-25,T7,R1,0.00,0.40,0.30,1997,,,,
1997-11-25,T7,R2,-0.30,0.00,0.00,1997,,,,
1997-11-25,T7,R3,0.00,2.20,0.20,1997,,,,
1997-11-25,T7,R4,0.00,7.50,0.60,1997,,,,
1997-11-25,T8,R1,-6.70,9.30,0.50,1997,,,,
1997-11-25,T8,R2,-1.60,12.30,0.70,1997,,,,
1997-11-25,T8,R3,-4.60,11.60,0.90,1997,,,,
1997-11-25,T8,R4,-7.50,8.70,0.90,1997,,,,
1997-10-30,T1,R1,0.00,3.90,1.90,1997,,,,GLYMX
1997-10-30,T1,R2,-0.50,0.40,0.00,1997,,,,GLYMX
1997-10-30,T1,R3,-1.80,3.60,2.00,1997,,,,GLYMX
1997-10-30,T1,R4,-2.10,1.00,0.00,1997,,,,GLYMX
1997-10-30,T2,R1,0.00,16.70,10.90,1997,,,,GLYMX
1997-10-30,T2,R2,,,,1997,,,,GLYMX
1997-10-30,T2,R3,0.00,6.10,3.00,1997,,,,GLYMX
1997-10-30,T2,R4,-2.60,6.70,2.70,1997,,,,GLYMX
1997-10-30,T7,R1,0.00,17.80,0.20,1997,,,,
1997-10-30,T7,R2,-0.70,9.10,0.00,1997,,,,
1997-10-30,T7,R3,-1.40,14.90,0.00,1997,,,,
1997-10-30,T7,R4,-4.60,18.90,0.20,1997,,,,
1997-10-30,T8,R1,-3.70,16.40,0.30,1997,,,,
1997-10-30,T8,R2,-5.40,21.60,1.70,1997,,,,
1997-10-30,T8,R3,-6.00,23.20,0.70,1997,,,,
1997-10-30,T8,R4,-11.70,16.10,0.00,1997,,,,
1997-10-10,T1,R1,-0.60,15.00,1.20,1997,,,,GLYMX
1997-10-10,T1,R2,-0.20,11.60,2.80,1997,,,,GLYMX
1997-10-10,T1,R3,-0.20,8.70,0.90,1997,,,,GLYMX
