Year,Replicate,Rotation,Nitrogen,Tillage,Species,Biomass_kg_ha
2011,3,ROT37,NIT2,TIL2,Soybean w/ Rye,0
2012,3,ROT37,NIT2,TIL2,Corn w/ Rye,0
2013,3,ROT37,NIT2,TIL2,Soybean w/ Rye,0
2014,3,ROT37,NIT2,TIL2,Corn w/ Rye,11887
2015,3,ROT37,NIT2,TIL2,Soybean w/ Rye,7903
2011,3,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,3,ROT36,NIT2,TIL2,Soybean w/ Rye,0
2013,3,ROT36,NIT2,TIL2,Corn w/ Rye,0
2014,3,ROT36,NIT2,TIL2,Soybean w/ Rye,3623
2015,3,ROT36,NIT2,TIL2,Corn w/ Rye,13103
2011,1,ROT5,NIT2,TIL1,Soybean,0
2012,1,ROT5,NIT2,TIL1,Corn,0
2013,1,ROT5,NIT2,TIL1,Soybean,0
2014,1,ROT5,NIT2,TIL1,Corn,17210
2015,1,ROT5,NIT2,TIL1,Soybean,7000
2011,3,ROT38,NIT2,TIL2,Corn w/ Rye,0
2012,3,ROT38,NIT2,TIL2,Corn w/ Rye,0
2013,3,ROT38,NIT2,TIL2,Corn w/ Rye,0
2014,3,ROT38,NIT2,TIL2,Corn w/ Rye,15246
2015,3,ROT38,NIT2,TIL2,Corn w/ Rye,12276
2011,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,2,ROT37,NIT2,TIL1,Corn w/ Rye,0
2013,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,2,ROT37,NIT2,TIL1,Corn w/ Rye,13174
2015,2,ROT37,NIT2,TIL1,Soybean w/ Rye,6202
2011,2,ROT38,NIT2,TIL1,Corn w/ Rye,0
2012,2,ROT38,NIT2,TIL1,Corn w/ Rye,0
2013,2,ROT38,NIT2,TIL1,Corn w/ Rye,0
2014,2,ROT38,NIT2,TIL1,Corn w/ Rye,16682
2015,2,ROT38,NIT2,TIL1,Corn w/ Rye,10520
2011,2,ROT39,NIT2,TIL1,Soybean w/ Rye,0
2012,2,ROT39,NIT2,TIL1,Soybean w/ Rye,0
2014,2,ROT39,NIT2,TIL1,Soybean w/ Rye,4110
2015,2,ROT39,NIT2,TIL1,Soybean w/ Rye,8482
2011,2,ROT36,NIT2,TIL1,Corn w/ Rye,0
2012,2,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,2,ROT36,NIT2,TIL1,Corn w/ Rye,0
2014,2,ROT36,NIT2,TIL1,Soybean w/ Rye,2939
2015,2,ROT36,NIT2,TIL1,Corn w/ Rye,13166
2011,1,ROT39,NIT2,TIL2,Soybean w/ Rye,0
2012,1,ROT39,NIT2,TIL2,Soybean w/ Rye,0
2013,1,ROT39,NIT2,TIL2,Soybean w/ Rye,0
2014,1,ROT39,NIT2,TIL2,Soybean w/ Rye,2670
2015,1,ROT39,NIT2,TIL2,Soybean w/ Rye,6607
2011,1,ROT38,NIT2,TIL2,Corn w/ Rye,0
2012,1,ROT38,NIT2,TIL2,Corn w/ Rye,0
2013,1,ROT38,NIT2,TIL2,Corn w/ Rye,0
2014,1,ROT38,NIT2,TIL2,Corn w/ Rye,9591
2015,1,ROT38,NIT2,TIL2,Corn w/ Rye,14201
2011,1,ROT37,NIT2,TIL2,Soybean w/ Rye,0
2012,1,ROT37,NIT2,TIL2,Corn w/ Rye,0
2013,1,ROT37,NIT2,TIL2,Soybean w/ Rye,0
2014,1,ROT37,NIT2,TIL2,Corn w/ Rye,13597
2015,1,ROT37,NIT2,TIL2,Soybean w/ Rye,8885
2011,1,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,1,ROT36,NIT2,TIL2,Soybean w/ Rye,0
2013,1,ROT36,NIT2,TIL2,Corn w/ Rye,0
2014,1,ROT36,NIT2,TIL2,Soybean w/ Rye,3467
2015,1,ROT36,NIT2,TIL2,Corn w/ Rye,13770
2011,2,ROT39,NIT2,TIL2,Soybean w/ Rye,0
2012,2,ROT39,NIT2,TIL2,Soybean w/ Rye,0
2013,2,ROT39,NIT2,TIL2,Soybean w/ Rye,0
2014,2,ROT39,NIT2,TIL2,Soybean w/ Rye,3502
2015,2,ROT39,NIT2,TIL2,Soybean w/ Rye,8604
2011,2,ROT37,NIT2,TIL2,Soybean w/ Rye,0
2012,2,ROT37,NIT2,TIL2,Corn w/ Rye,0
2013,2,ROT37,NIT2,TIL2,Soybean w/ Rye,0
2014,2,ROT37,NIT2,TIL2,Corn w/ Rye,9197
2015,2,ROT37,NIT2,TIL2,Soybean w/ Rye,13371
2011,2,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,2,ROT36,NIT2,TIL2,Soybean w/ Rye,0
2013,2,ROT36,NIT2,TIL2,Corn w/ Rye,0
2014,2,ROT36,NIT2,TIL2,Soybean w/ Rye,3966
2015,2,ROT36,NIT2,TIL2,Corn w/ Rye,13785
2011,2,ROT38,NIT2,TIL2,Corn w/ Rye,0
2012,2,ROT38,NIT2,TIL2,Corn w/ Rye,0
2013,2,ROT38,NIT2,TIL2,Corn w/ Rye,0
2014,2,ROT38,NIT2,TIL2,Corn w/ Rye,9137
2015,2,ROT38,NIT2,TIL2,Corn w/ Rye,11362
2011,3,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,3,ROT37,NIT2,TIL1,Corn w/ Rye,0
2013,3,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,3,ROT37,NIT2,TIL1,Corn w/ Rye,14107
2015,3,ROT37,NIT2,TIL1,Soybean w/ Rye,6575
2011,1,ROT5,NIT2,TIL2,Soybean,2171
2012,1,ROT5,NIT2,TIL2,Corn,14027
2013,1,ROT5,NIT2,TIL2,Soybean,4056
2014,1,ROT5,NIT2,TIL2,Corn,11887
2015,1,ROT5,NIT2,TIL2,Soybean,2507
2011,2,ROT5,NIT2,TIL1,Soybean,2270
2012,2,ROT5,NIT2,TIL1,Corn,13615
2013,2,ROT5,NIT2,TIL1,Soybean,4177
2014,2,ROT5,NIT2,TIL1,Corn,10013
2015,2,ROT5,NIT2,TIL1,Soybean,2636
2011,2,ROT4,NIT2,TIL2,Corn,16504
2012,2,ROT4,NIT2,TIL2,Soybean,2811
2013,2,ROT4,NIT2,TIL2,Corn,14429
2014,2,ROT4,NIT2,TIL2,Soybean,2000
2015,2,ROT4,NIT2,TIL2,Corn,14835
2011,3,ROT4,NIT2,TIL1,Corn,16072
2012,3,ROT4,NIT2,TIL1,Soybean,1795
2013,3,ROT4,NIT2,TIL1,Corn,12340
2014,3,ROT4,NIT2,TIL1,Soybean,1936
2015,3,ROT4,NIT2,TIL1,Corn,12789
2011,2,ROT37,NIT2,TIL1,Soybean w/ Rye,2104
2012,2,ROT37,NIT2,TIL1,Corn w/ Rye,14796
2013,2,ROT37,NIT2,TIL1,Soybean w/ Rye,4616
2014,2,ROT37,NIT2,TIL1,Corn w/ Rye,12954
2015,2,ROT37,NIT2,TIL1,Soybean w/ Rye,2485
2011,3,ROT36,NIT2,TIL1,Corn w/ Rye,17780
2012,3,ROT36,NIT2,TIL1,Soybean w/ Rye,2215
2013,3,ROT36,NIT2,TIL1,Corn w/ Rye,14447
2014,3,ROT36,NIT2,TIL1,Soybean w/ Rye,2280
2015,3,ROT36,NIT2,TIL1,Corn w/ Rye,15514
2011,2,ROT5,NIT2,TIL2,Soybean,2242
2012,2,ROT5,NIT2,TIL2,Corn,13876
2013,2,ROT5,NIT2,TIL2,Soybean,4708
2014,2,ROT5,NIT2,TIL2,Corn,9908
2015,2,ROT5,NIT2,TIL2,Soybean,2331
2011,3,ROT37,NIT2,TIL1,Soybean w/ Rye,2662
2012,3,ROT37,NIT2,TIL1,Corn w/ Rye,15609
2013,3,ROT37,NIT2,TIL1,Soybean w/ Rye,4712
2014,3,ROT37,NIT2,TIL1,Corn w/ Rye,11278
2015,3,ROT37,NIT2,TIL1,Soybean w/ Rye,2809
2011,3,ROT5,NIT2,TIL1,Soybean,2306
2012,3,ROT5,NIT2,TIL1,Corn,14342
2013,3,ROT5,NIT2,TIL1,Soybean,4977
2014,3,ROT5,NIT2,TIL1,Corn,8862
2015,3,ROT5,NIT2,TIL1,Soybean,2660
2011,3,ROT4,NIT2,TIL2,Corn,15122
2012,3,ROT4,NIT2,TIL2,Soybean,1448
2013,3,ROT4,NIT2,TIL2,Corn,13743
2014,3,ROT4,NIT2,TIL2,Soybean,2002
2015,3,ROT4,NIT2,TIL2,Corn,14146
2011,4,ROT37,NIT2,TIL1,Soybean w/ Rye,2523
2012,4,ROT37,NIT2,TIL1,Corn w/ Rye,14995
2013,4,ROT37,NIT2,TIL1,Soybean w/ Rye,5003
2014,4,ROT37,NIT2,TIL1,Corn w/ Rye,11302
2015,4,ROT37,NIT2,TIL1,Soybean w/ Rye,3065
2011,4,ROT4,NIT2,TIL2,Corn,15945
2012,4,ROT4,NIT2,TIL2,Soybean,1231
2013,4,ROT4,NIT2,TIL2,Corn,13984
2014,4,ROT4,NIT2,TIL2,Soybean,1981
2015,4,ROT4,NIT2,TIL2,Corn,15670
2011,4,ROT36,NIT2,TIL1,Corn w/ Rye,15956
2012,4,ROT36,NIT2,TIL1,Soybean w/ Rye,1779
2013,4,ROT36,NIT2,TIL1,Corn w/ Rye,0
2014,4,ROT36,NIT2,TIL1,Soybean w/ Rye,1192
2015,4,ROT36,NIT2,TIL1,Corn w/ Rye,14762
2011,3,ROT5,NIT2,TIL2,Soybean,2626
2012,3,ROT5,NIT2,TIL2,Corn,12865
2013,3,ROT5,NIT2,TIL2,Soybean,4010
2014,3,ROT5,NIT2,TIL2,Corn,11524
2015,3,ROT5,NIT2,TIL2,Soybean,2611
2011,4,ROT5,NIT2,TIL2,Soybean,2916
2012,4,ROT5,NIT2,TIL2,Corn,18089
2013,4,ROT5,NIT2,TIL2,Soybean,5909
2014,4,ROT5,NIT2,TIL2,Corn,12345
2015,4,ROT5,NIT2,TIL2,Soybean,2980
2011,4,ROT4,NIT2,TIL1,Corn,15032
2012,4,ROT4,NIT2,TIL1,Soybean,1088
2013,4,ROT4,NIT2,TIL1,Corn,12332
2014,4,ROT4,NIT2,TIL1,Soybean,1998
2015,4,ROT4,NIT2,TIL1,Corn,12796
2011,4,ROT5,NIT2,TIL1,Soybean,2364
2012,4,ROT5,NIT2,TIL1,Corn,14358
2013,4,ROT5,NIT2,TIL1,Soybean,4779
2014,4,ROT5,NIT2,TIL1,Corn,8986
2015,4,ROT5,NIT2,TIL1,Soybean,2652
2011,1,ROT4,NIT2,TIL1,Corn,14779
2012,1,ROT4,NIT2,TIL1,Soybean,1332
2013,1,ROT4,NIT2,TIL1,Corn,11090
2014,1,ROT4,NIT2,TIL1,Soybean,1831
2015,1,ROT4,NIT2,TIL1,Corn,8866
2011,1,ROT36,NIT2,TIL1,Corn w/ Rye,10601
2012,1,ROT36,NIT2,TIL1,Soybean w/ Rye,659
2013,1,ROT36,NIT2,TIL1,Corn w/ Rye,12090
2014,1,ROT36,NIT2,TIL1,Soybean w/ Rye,1677
2015,1,ROT36,NIT2,TIL1,Corn w/ Rye,13942
2011,2,ROT36,NIT2,TIL1,Corn w/ Rye,15003
2012,2,ROT36,NIT2,TIL1,Soybean w/ Rye,1819
2013,2,ROT36,NIT2,TIL1,Corn w/ Rye,12532
2014,2,ROT36,NIT2,TIL1,Soybean w/ Rye,1999
2015,2,ROT36,NIT2,TIL1,Corn w/ Rye,14772
2011,1,ROT37,NIT2,TIL1,Soybean w/ Rye,1349
2012,1,ROT37,NIT2,TIL1,Corn w/ Rye,9469
2013,1,ROT37,NIT2,TIL1,Soybean w/ Rye,4844
2014,1,ROT37,NIT2,TIL1,Corn w/ Rye,10321
2015,1,ROT37,NIT2,TIL1,Soybean w/ Rye,2680
2011,1,ROT5,NIT2,TIL1,Soybean,1678
2012,1,ROT5,NIT2,TIL1,Corn,14531
2013,1,ROT5,NIT2,TIL1,Soybean,4396
2014,1,ROT5,NIT2,TIL1,Corn,10367
2015,1,ROT5,NIT2,TIL1,Soybean,2630
2011,2,ROT4,NIT2,TIL1,Corn,15782
2012,2,ROT4,NIT2,TIL1,Soybean,2125
2013,2,ROT4,NIT2,TIL1,Corn,12444
2014,2,ROT4,NIT2,TIL1,Soybean,1730
2015,2,ROT4,NIT2,TIL1,Corn,12410
2011,1,ROT4,NIT2,TIL2,Corn,16726
2012,1,ROT4,NIT2,TIL2,Soybean,2333
2013,1,ROT4,NIT2,TIL2,Corn,13272
2014,1,ROT4,NIT2,TIL2,Soybean,2224
2015,1,ROT4,NIT2,TIL2,Corn,14670
2011,1,ROT1,NIT2,TIL2,Corn,13747
2012,1,ROT1,NIT2,TIL2,Corn,14005
2013,1,ROT1,NIT2,TIL2,Corn,12477
2014,1,ROT1,NIT2,TIL2,Corn,13797
2015,1,ROT1,NIT2,TIL2,Corn,19117
2011,2,ROT1,NIT2,TIL2,Corn,10097
2012,2,ROT1,NIT2,TIL2,Corn,9744
2013,2,ROT1,NIT2,TIL2,Corn,11618
2014,2,ROT1,NIT2,TIL2,Corn,13320
2015,2,ROT1,NIT2,TIL2,Corn,17618
2011,3,ROT1,NIT2,TIL2,Corn,12196
2012,3,ROT1,NIT2,TIL2,Corn,14594
2013,3,ROT1,NIT2,TIL2,Corn,14546
2014,3,ROT1,NIT2,TIL2,Corn,14309
2015,3,ROT1,NIT2,TIL2,Corn,19451
2011,2,ROT1,NIT2,TIL2,Corn,10968
2012,2,ROT1,NIT2,TIL2,Corn,12717
2013,2,ROT1,NIT2,TIL2,Corn,12510
2014,2,ROT1,NIT2,TIL2,Corn,13539
2015,2,ROT1,NIT2,TIL2,Corn,18705
2011,3,ROT1,NIT2,TIL2,Corn,16082
2012,3,ROT1,NIT2,TIL2,Corn,14530
2013,3,ROT1,NIT2,TIL2,Corn,13223
2014,3,ROT1,NIT2,TIL2,Corn,14302
2015,3,ROT1,NIT2,TIL2,Corn,19204
2011,1,ROT1,NIT2,TIL2,Corn,12136
2012,1,ROT1,NIT2,TIL2,Corn,14107
2013,1,ROT1,NIT2,TIL2,Corn,13018
2014,1,ROT1,NIT2,TIL2,Corn,13461
2015,1,ROT1,NIT2,TIL2,Corn,15737
2011,1,ROT1v,NIT2,TIL2,Soybean,0
2012,1,ROT1v,NIT2,TIL2,Corn,13484
2013,1,ROT1v,NIT2,TIL2,Corn,8916
2015,1,ROT1v,NIT2,TIL2,Corn,18493
2011,2,ROT1v,NIT2,TIL2,Soybean,0
2012,2,ROT1v,NIT2,TIL2,Corn,14351
2013,2,ROT1v,NIT2,TIL2,Corn,10596
2015,2,ROT1v,NIT2,TIL2,Corn,18384
2011,3,ROT1v,NIT2,TIL2,Soybean,0
2012,3,ROT1v,NIT2,TIL2,Corn,14754
2015,3,ROT1v,NIT2,TIL2,Corn,17507
2011,2,ROT1v,NIT2,TIL2,Soybean,0
2012,2,ROT1v,NIT2,TIL2,Corn,17670
2013,2,ROT1v,NIT2,TIL2,Corn,11306
2015,2,ROT1v,NIT2,TIL2,Corn,17919
2011,1,ROT1v,NIT2,TIL2,Soybean,0
2012,1,ROT1v,NIT2,TIL2,Corn,16234
2013,1,ROT1v,NIT2,TIL2,Corn,11531
2015,1,ROT1v,NIT2,TIL2,Corn,18044
2011,3,ROT1v,NIT2,TIL2,Soybean,0
2012,3,ROT1v,NIT2,TIL2,Corn,19584
2013,3,ROT1v,NIT2,TIL2,Corn,10802
2015,3,ROT1v,NIT2,TIL2,Corn,17011
2011,1,ROT1v,NIT2,TIL2,Soybean,0
2012,1,ROT1v,NIT2,TIL2,Corn,18778
2013,1,ROT1v,NIT2,TIL2,Corn,14121
2014,1,ROT1v,NIT2,TIL2,Corn,11712
2015,1,ROT1v,NIT2,TIL2,Corn,16436
2011,2,ROT1v,NIT2,TIL2,Soybean,0
2012,2,ROT1v,NIT2,TIL2,Corn,17973
2013,2,ROT1v,NIT2,TIL2,Corn,13604
2014,2,ROT1v,NIT2,TIL2,Corn,9424
2015,2,ROT1v,NIT2,TIL2,Corn,17166
2011,3,ROT1v,NIT2,TIL2,Soybean,0
2012,3,ROT1v,NIT2,TIL2,Corn,19237
2013,3,ROT1v,NIT2,TIL2,Corn,12515
2014,3,ROT1v,NIT2,TIL2,Corn,11694
2015,3,ROT1v,NIT2,TIL2,Corn,15146
2011,1,ROT1v,NIT2,TIL2,Soybean,0
2012,1,ROT1v,NIT2,TIL2,Corn,18037
2013,1,ROT1v,NIT2,TIL2,Corn,14693
2014,1,ROT1v,NIT2,TIL2,Corn,13224
2015,1,ROT1v,NIT2,TIL2,Corn,17111
2011,2,ROT1v,NIT2,TIL2,Soybean,0
2012,2,ROT1v,NIT2,TIL2,Corn,16976
2013,2,ROT1v,NIT2,TIL2,Corn,14048
2014,2,ROT1v,NIT2,TIL2,Corn,13058
2015,2,ROT1v,NIT2,TIL2,Corn,15792
2011,3,ROT1v,NIT2,TIL2,Soybean,0
2012,3,ROT1v,NIT2,TIL2,Corn,18158
2013,3,ROT1v,NIT2,TIL2,Corn,13763
2014,3,ROT1v,NIT2,TIL2,Corn,15967
2015,3,ROT1v,NIT2,TIL2,Corn,13021
2011,1,ROT5,NIT2,TIL1,Soybean,4105
2012,1,ROT5,NIT2,TIL1,Corn,6628
2013,1,ROT5,NIT2,TIL1,Soybean,2823
2014,1,ROT5,NIT2,TIL1,Corn,15665
2015,1,ROT5,NIT2,TIL1,Soybean,1095
2011,1,ROT4,NIT2,TIL1,Corn,9698
2012,1,ROT4,NIT2,TIL1,Soybean,3754
2013,1,ROT4,NIT2,TIL1,Corn,15885
2014,1,ROT4,NIT2,TIL1,Soybean,2728
2015,1,ROT4,NIT2,TIL1,Corn,13860
2011,1,ROT5,NIT2,TIL2,Soybean,4013
2012,1,ROT5,NIT2,TIL2,Corn,5659
2013,1,ROT5,NIT2,TIL2,Soybean,2049
2014,1,ROT5,NIT2,TIL2,Corn,14877
2015,1,ROT5,NIT2,TIL2,Soybean,1676
2011,1,ROT4,NIT2,TIL2,Corn,10457
2012,1,ROT4,NIT2,TIL2,Soybean,3581
2013,1,ROT4,NIT2,TIL2,Corn,13452
2014,1,ROT4,NIT2,TIL2,Soybean,2520
2015,1,ROT4,NIT2,TIL2,Corn,13128
2011,1,ROT1,NIT2,TIL1,Corn,10086
2012,1,ROT1,NIT2,TIL1,Corn,7294
2013,1,ROT1,NIT2,TIL1,Corn,17113
2014,1,ROT1,NIT2,TIL1,Corn,13524
2015,1,ROT1,NIT2,TIL1,Corn,11041
2011,1,ROT1,NIT2,TIL2,Corn,9729
2012,1,ROT1,NIT2,TIL2,Corn,5064
2013,1,ROT1,NIT2,TIL2,Corn,16021
2014,1,ROT1,NIT2,TIL2,Corn,13149
2015,1,ROT1,NIT2,TIL2,Corn,11570
2011,2,ROT1,NIT2,TIL2,Corn,9128
2012,2,ROT1,NIT2,TIL2,Corn,4965
2013,2,ROT1,NIT2,TIL2,Corn,9007
2014,2,ROT1,NIT2,TIL2,Corn,12431
2015,2,ROT1,NIT2,TIL2,Corn,3805
2011,2,ROT4,NIT2,TIL2,Corn,10178
2012,2,ROT4,NIT2,TIL2,Soybean,3349
2013,2,ROT4,NIT2,TIL2,Corn,14124
2014,2,ROT4,NIT2,TIL2,Soybean,2810
2015,2,ROT4,NIT2,TIL2,Corn,10467
2011,2,ROT5,NIT2,TIL2,Soybean,3497
2012,2,ROT5,NIT2,TIL2,Corn,5575
2013,2,ROT5,NIT2,TIL2,Soybean,2311
2014,2,ROT5,NIT2,TIL2,Corn,15901
2015,2,ROT5,NIT2,TIL2,Soybean,1817
2011,2,ROT1,NIT2,TIL1,Corn,10299
2012,2,ROT1,NIT2,TIL1,Corn,6931
2013,2,ROT1,NIT2,TIL1,Corn,16928
2014,2,ROT1,NIT2,TIL1,Corn,12319
2015,2,ROT1,NIT2,TIL1,Corn,11034
2011,2,ROT4,NIT2,TIL1,Corn,10727
2012,2,ROT4,NIT2,TIL1,Soybean,3645
2013,2,ROT4,NIT2,TIL1,Corn,15142
2014,2,ROT4,NIT2,TIL1,Soybean,2777
2015,2,ROT4,NIT2,TIL1,Corn,10451
2011,2,ROT5,NIT2,TIL1,Soybean,3470
2012,2,ROT5,NIT2,TIL1,Corn,6847
2013,2,ROT5,NIT2,TIL1,Soybean,3347
2014,2,ROT5,NIT2,TIL1,Corn,17199
2015,2,ROT5,NIT2,TIL1,Soybean,2828
2011,3,ROT1,NIT2,TIL1,Corn,9457
2012,3,ROT1,NIT2,TIL1,Corn,7010
2013,3,ROT1,NIT2,TIL1,Corn,14217
2014,3,ROT1,NIT2,TIL1,Corn,13805
2015,3,ROT1,NIT2,TIL1,Corn,8154
2011,3,ROT5,NIT2,TIL1,Soybean,3774
2012,3,ROT5,NIT2,TIL1,Corn,6518
2013,3,ROT5,NIT2,TIL1,Soybean,3207
2014,3,ROT5,NIT2,TIL1,Corn,16317
2015,3,ROT5,NIT2,TIL1,Soybean,1830
2011,3,ROT4,NIT2,TIL1,Corn,9166
2012,3,ROT4,NIT2,TIL1,Soybean,3660
2013,3,ROT4,NIT2,TIL1,Corn,15347
2014,3,ROT4,NIT2,TIL1,Soybean,2794
2015,3,ROT4,NIT2,TIL1,Corn,9357
2011,3,ROT1,NIT2,TIL2,Corn,10741
2012,3,ROT1,NIT2,TIL2,Corn,4495
2013,3,ROT1,NIT2,TIL2,Corn,10889
2014,3,ROT1,NIT2,TIL2,Corn,12380
2015,3,ROT1,NIT2,TIL2,Corn,3408
2011,3,ROT5,NIT2,TIL2,Soybean,3905
2012,3,ROT5,NIT2,TIL2,Corn,5479
2013,3,ROT5,NIT2,TIL2,Soybean,2653
2014,3,ROT5,NIT2,TIL2,Corn,15315
2015,3,ROT5,NIT2,TIL2,Soybean,2251
2011,3,ROT4,NIT2,TIL2,Corn,9930
2012,3,ROT4,NIT2,TIL2,Soybean,3184
2013,3,ROT4,NIT2,TIL2,Corn,14766
2014,3,ROT4,NIT2,TIL2,Soybean,2303
2015,3,ROT4,NIT2,TIL2,Corn,13585
2011,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,1,ROT37,NIT2,TIL1,Corn w/ Rye,19878
2013,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,1,ROT37,NIT2,TIL1,Corn w/ Rye,12798
2015,1,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2011,1,ROT5,NIT2,TIL1,Soybean,0
2012,1,ROT5,NIT2,TIL1,Corn,22923
2013,1,ROT5,NIT2,TIL1,Soybean,0
2014,1,ROT5,NIT2,TIL1,Corn,12778
2015,1,ROT5,NIT2,TIL1,Soybean,0
2011,1,ROT4,NIT2,TIL1,Corn,19033
2012,1,ROT4,NIT2,TIL1,Soybean,0
2013,1,ROT4,NIT2,TIL1,Corn,14980
2014,1,ROT4,NIT2,TIL1,Soybean,0
2015,1,ROT4,NIT2,TIL1,Corn,19139
2011,1,ROT36,NIT2,TIL1,Corn w/ Rye,20329
2012,1,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,1,ROT36,NIT2,TIL1,Corn w/ Rye,14309
2014,1,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2015,1,ROT36,NIT2,TIL1,Corn w/ Rye,16121
2011,2,ROT36,NIT2,TIL1,Corn w/ Rye,19007
2012,2,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,2,ROT36,NIT2,TIL1,Corn w/ Rye,15676
2014,2,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2015,2,ROT36,NIT2,TIL1,Corn w/ Rye,14765
2011,2,ROT4,NIT2,TIL1,Corn,19155
2012,2,ROT4,NIT2,TIL1,Soybean,0
2013,2,ROT4,NIT2,TIL1,Corn,14549
2014,2,ROT4,NIT2,TIL1,Soybean,0
2015,2,ROT4,NIT2,TIL1,Corn,18556
2011,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,2,ROT37,NIT2,TIL1,Corn w/ Rye,21221
2013,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,2,ROT37,NIT2,TIL1,Corn w/ Rye,12418
2015,2,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2011,2,ROT5,NIT2,TIL1,Soybean,0
2012,2,ROT5,NIT2,TIL1,Corn,20696
2013,2,ROT5,NIT2,TIL1,Soybean,0
2014,2,ROT5,NIT2,TIL1,Corn,14471
2015,2,ROT5,NIT2,TIL1,Soybean,0
2011,3,ROT4,NIT2,TIL1,Corn,18966
2012,3,ROT4,NIT2,TIL1,Soybean,0
2013,3,ROT4,NIT2,TIL1,Corn,12837
2014,3,ROT4,NIT2,TIL1,Soybean,0
2015,3,ROT4,NIT2,TIL1,Corn,17244
2011,3,ROT5,NIT2,TIL1,Soybean,0
2012,3,ROT5,NIT2,TIL1,Corn,23382
2013,3,ROT5,NIT2,TIL1,Soybean,0
2014,3,ROT5,NIT2,TIL1,Corn,11145
2015,3,ROT5,NIT2,TIL1,Soybean,0
2011,3,ROT36,NIT2,TIL1,Corn w/ Rye,17661
2012,3,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,3,ROT36,NIT2,TIL1,Corn w/ Rye,12041
2014,3,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2015,3,ROT36,NIT2,TIL1,Corn w/ Rye,13788
2011,3,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,3,ROT37,NIT2,TIL1,Corn w/ Rye,21268
2013,3,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,3,ROT37,NIT2,TIL1,Corn w/ Rye,8313
2015,3,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2011,4,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2012,4,ROT37,NIT2,TIL1,Corn w/ Rye,21616
2013,4,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2014,4,ROT37,NIT2,TIL1,Corn w/ Rye,15068
2015,4,ROT37,NIT2,TIL1,Soybean w/ Rye,0
2011,4,ROT4,NIT2,TIL1,Corn,18401
2012,4,ROT4,NIT2,TIL1,Soybean,0
2013,4,ROT4,NIT2,TIL1,Corn,14691
2014,4,ROT4,NIT2,TIL1,Soybean,0
2015,4,ROT4,NIT2,TIL1,Corn,19631
2011,4,ROT5,NIT2,TIL1,Soybean,0
2012,4,ROT5,NIT2,TIL1,Corn,18328
2013,4,ROT5,NIT2,TIL1,Soybean,0
2014,4,ROT5,NIT2,TIL1,Corn,15059
2015,4,ROT5,NIT2,TIL1,Soybean,0
2011,4,ROT36,NIT2,TIL1,Corn w/ Rye,18470
2012,4,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2013,4,ROT36,NIT2,TIL1,Corn w/ Rye,12989
2014,4,ROT36,NIT2,TIL1,Soybean w/ Rye,0
2015,4,ROT36,NIT2,TIL1,Corn w/ Rye,16575
2014,1,ROT5v,NIT2,TIL1,Corn,0
2015,1,ROT5v,NIT2,TIL1,Soybean,0
2014,1,ROT5v,NIT2,TIL1,Corn,0
2015,1,ROT5v,NIT2,TIL1,Soybean,0
2014,1,ROT59,NIT2,TIL1,Soybean,0
2015,1,ROT59,NIT2,TIL1,Corn w/ Rye,0
2014,1,ROT36v,NIT2,TIL1,Soybean,0
2015,1,ROT36v,NIT2,TIL1,Corn w/ Rye,0
2014,1,ROT1,NIT2,TIL1,Corn,0
2015,1,ROT1,NIT2,TIL1,Corn,0
2014,1,ROT1,NIT2,TIL1,Corn,0
2015,1,ROT1,NIT2,TIL1,Corn,0
2014,1,ROT37v,NIT2,TIL1,Corn,0
2015,1,ROT37v,NIT2,TIL1,Soybean w/ Rye,0
2014,1,ROT37v,NIT2,TIL1,Corn,0
2015,1,ROT37v,NIT2,TIL1,Soybean w/ Rye,0
2014,1,ROT4,NIT2,TIL1,Soybean,0
2015,1,ROT4,NIT2,TIL1,Corn,0
2014,1,ROT4,NIT2,TIL1,Soybean,0
