"","year","campaign","date","treatment","replicate","station","species","total_biomass_estimated","c_input_crop","c_input_cover","c_input_weedy","compilation_biomass"
"2992","1996","Harvest","1996-10-15","T3","R1","S3","Zea mays L. (*)",3497.1,1212.36319148936,399.710067567568,22.61,13714.5
"2993","1996","Harvest","1996-10-15","T1","R2","S3","Zea mays L. (*)",NA,1742.27936170213,NA,0,18183.4
"2994","1996","Harvest","1996-10-15","T3","R5","S4","Zea mays L. (*)",6006.8,2271.55284574468,396.782027027027,40.5025,24183.1
"2995","1996","Harvest","1996-10-15","T3","R6","S2","Zea mays L. (*)",NA,2313.45598404255,NA,162.095,19341
"2996","1995","Harvest","1995-07-12","T1","R3","S4","Triticum aestivum L. (*)",NA,1864.6228125,NA,0,27722.8
"2997","1995","Harvest","1995-07-12","T3","R4","S1","Triticum aestivum L. (*)",NA,1249.5790125,NA,34.51,15840.8
"2998","1995","Harvest","1995-07-12","T2","R1","S3","Triticum aestivum L. (*)",NA,1669.7921625,NA,2.295,21896.8
"2999","1995","Harvest","1995-07-12","T1","R3","S5","Triticum aestivum L. (*)",NA,1411.5205125,NA,12.9625,20835.3
"3000","1995","Harvest","1995-07-12","T3","R6","S1","Triticum aestivum L. (*)",NA,NA,NA,0,NA
"3001","1995","Harvest","1995-07-12","T2","R4","S4","Triticum aestivum L. (*)",NA,1579.18005,NA,1.0625,19902.9
"3002","1995","Harvest","1995-07-12","T1","R6","S3","Triticum aestivum L. (*)",NA,1701.72135,NA,51.935,23501.2
"3003","1995","Harvest","1995-07-12","T4","R1","S4","Triticum aestivum L. (*)",NA,1445.1192,NA,596.105,17482.2
"3004","1995","Harvest","1995-07-12","T4","R3","S1","Triticum aestivum L. (*)",NA,810.9178875,NA,109.1825,8573.1
"3005","1995","Harvest","1995-07-12","T4","R5","S5","Triticum aestivum L. (*)",NA,763.1701875,NA,366.7325,8853.3
"3006","1995","Harvest","1995-07-12","T1","R1","S5","Triticum aestivum L. (*)",NA,1431.9718875,NA,0,17372.2
"3007","1995","Harvest","1995-07-12","T1","R2","S1","Triticum aestivum L. (*)",NA,1635.1500375,NA,0,22796.6
"3008","1995","Harvest","1995-07-12","T4","R5","S1","Triticum aestivum L. (*)",NA,828.656325,NA,197.9225,9393.7
"3009","1995","Harvest","1995-07-12","T4","R2","S5","Triticum aestivum L. (*)",NA,1236.3064875,NA,223.55,13388.4
"3010","1995","Harvest","1995-07-12","T2","R6","S4","Triticum aestivum L. (*)",NA,1844.5888125,NA,0.5525,24418.7
"3011","1995","Harvest","1995-07-12","T4","R3","S5","Triticum aestivum L. (*)",NA,1026.492075,NA,275.7825,11666.3
"3012","1995","Harvest","1995-07-12","T3","R5","S3","Triticum aestivum L. (*)",NA,1149.78465,NA,97.7075,15103.9
"3013","1995","Harvest","1995-07-12","T4","R6","S1","Triticum aestivum L. (*)",NA,1126.662075,NA,162.8175,14018.1
"3014","1995","Harvest","1995-07-12","T2","R2","S2","Triticum aestivum L. (*)",NA,1197.6993,NA,0,15779.6
"3015","1995","Harvest","1995-07-12","T4","R5","S3","Triticum aestivum L. (*)",NA,1018.979325,NA,180.8375,11852.5
"3016","1995","Harvest","1995-07-12","T3","R1","S1","Triticum aestivum L. (*)",NA,1387.271025,NA,20.145,16024.4
"3017","1995","Harvest","1995-07-12","T1","R6","S2","Triticum aestivum L. (*)",NA,1422.58095,NA,9.8175,19354.7
"3018","1995","Harvest","1995-07-12","T3","R4","S2","Triticum aestivum L. (*)",NA,1132.338375,NA,52.02,13866.2
"3019","1995","Harvest","1995-07-12","T1","R5","S4","Triticum aestivum L. (*)",NA,1482.8916375,NA,0,19985.6
"3020","1995","Harvest","1995-07-12","T4","R2","S2","Triticum aestivum L. (*)",NA,980.9982,NA,117.3,10856.6
"3021","1995","Harvest","1995-07-12","T2","R6","S2","Triticum aestivum L. (*)",NA,1788.0345,NA,0,22004
"3022","1995","Harvest","1995-07-12","T3","R2","S4","Triticum aestivum L. (*)",NA,1498.5014625,NA,71.825,19296
"3023","1995","Harvest","1995-07-12","T4","R2","S3","Triticum aestivum L. (*)",NA,835.4178,NA,302.6,9669
"3024","1995","Harvest","1995-07-12","T4","R1","S3","Triticum aestivum L. (*)",NA,1101.0769875,NA,136.34,11711.8
"3025","1995","Harvest","1995-07-12","T1","R1","S1","Triticum aestivum L. (*)",NA,1243.9861875,NA,0,17266.4
"3026","1995","Harvest","1995-07-12","T3","R5","S4","Triticum aestivum L. (*)",NA,1494.4111875,NA,57.5875,18178.3
"3027","1995","Harvest","1995-07-12","T1","R6","S5","Triticum aestivum L. (*)",NA,1586.9014875,NA,0,21817.8
"3028","1995","Harvest","1995-07-12","T2","R3","S3","Triticum aestivum L. (*)",NA,1793.87775,NA,310.2075,24608.3
"3029","1995","Harvest","1995-07-12","T4","R4","S5","Triticum aestivum L. (*)",NA,1393.0725375,NA,138.805,18152.2
"3030","1995","Harvest","1995-07-12","T2","R4","S2","Triticum aestivum L. (*)",NA,1587.0684375,NA,0,19812.8
"3031","1995","Harvest","1995-07-12","T4","R5","S4","Triticum aestivum L. (*)",NA,1066.226175,NA,189.55,11133.6
"3032","1995","Harvest","1995-07-12","T4","R6","S4","Triticum aestivum L. (*)",NA,1038.679425,NA,154.7,12382.8
"3033","1995","Harvest","1995-07-12","T2","R4","S3","Triticum aestivum L. (*)",NA,1272.2842125,NA,41.6075,16063.7
"3034","1995","Harvest","1995-07-12","T1","R2","S2","Triticum aestivum L. (*)",NA,1629.5572125,NA,0,22163.4
"3035","1995","Harvest","1995-07-12","T3","R6","S2","Triticum aestivum L. (*)",NA,1106.628075,NA,11.4325,13930.7
"3036","1995","Harvest","1995-07-12","T3","R4","S4","Triticum aestivum L. (*)",NA,1180.086075,NA,26.3925,14565.3
"3037","1995","Harvest","1995-07-12","T3","R3","S3","Triticum aestivum L. (*)",NA,1303.295175,NA,101.915,15609.4
"3038","1995","Harvest","1995-07-12","T3","R6","S5","Triticum aestivum L. (*)",NA,1466.3635875,NA,9.5625,18720.1
"3039","1995","Harvest","1995-07-12","T4","R2","S4","Triticum aestivum L. (*)",NA,1159.718175,NA,289.0425,12325.9
"3040","1995","Harvest","1995-07-12","T3","R3","S5","Triticum aestivum L. (*)",NA,1096.36065,NA,23.8,13490.6
"3041","1995","Harvest","1995-07-12","T2","R3","S1","Triticum aestivum L. (*)",NA,1802.5174125,NA,0,23129.2
"3042","1995","Harvest","1995-07-12","T3","R2","S2","Triticum aestivum L. (*)",NA,1324.5813,NA,17.085,15777.8
"3043","1995","Harvest","1995-07-12","T3","R1","S4","Triticum aestivum L. (*)",NA,1435.93695,NA,45.135,16344.6
"3044","1995","Harvest","1995-07-12","T2","R6","S1","Triticum aestivum L. (*)",NA,1670.0425875,NA,0,21938.2
"3045","1995","Harvest","1995-07-12","T3","R3","S2","Triticum aestivum L. (*)",NA,1462.31505,NA,108.4175,19059.1
"3046","1995","Harvest","1995-07-12","T2","R4","S5","Triticum aestivum L. (*)",NA,1551.6750375,NA,0.085,18357.4
"3047","1995","Harvest","1995-07-12","T1","R2","S5","Triticum aestivum L. (*)",NA,1447.1643375,NA,174.5475,20435.7
"3048","1995","Harvest","1995-07-12","T3","R4","S5","Triticum aestivum L. (*)",NA,1097.445825,NA,68.17,12913.4
"3049","1995","Harvest","1995-07-12","T1","R5","S3","Triticum aestivum L. (*)",NA,1563.570225,NA,15.6825,21136.5
"3050","1995","Harvest","1995-07-12","T1","R1","S2","Triticum aestivum L. (*)",NA,1492.282575,NA,0,19976.4
"3051","1995","Harvest","1995-07-12","T3","R5","S2","Triticum aestivum L. (*)",NA,1038.429,NA,58.6925,12328.7
"3052","1995","Harvest","1995-07-12","T4","R6","S3","Triticum aestivum L. (*)",NA,885.1271625,NA,149.8975,10210.1
"3053","1995","Harvest","1995-07-12","T3","R4","S3","Triticum aestivum L. (*)",NA,669.5947125,NA,62.475,15377.6
"3054","1995","Harvest","1995-07-12","T2","R3","S4","Triticum aestivum L. (*)",NA,1723.675275,NA,0,22572.2
"3055","1995","Harvest","1995-07-12","T1","R5","S2","Triticum aestivum L. (*)",NA,1718.5415625,NA,0,23467.8
"3056","1995","Harvest","1995-07-12","T4","R1","S1","Triticum aestivum L. (*)",NA,963.7606125,NA,115.2175,10223.5
"3057","1995","Harvest","1995-07-12","T1","R1","S4","Triticum aestivum L. (*)",NA,1536.4825875,NA,0,19653.2
"3058","1995","Harvest","1995-07-12","T4","R3","S2","Triticum aestivum L. (*)",NA,1127.997675,NA,467.84,13048.2
"3059","1995","Harvest","1995-07-12","T1","R3","S2","Triticum aestivum L. (*)",NA,1835.28135,NA,0,25383.8
"3060","1995","Harvest","1995-07-12","T1","R3","S3","Triticum aestivum L. (*)",NA,1678.264875,NA,3.0175,27008.1
"3061","1995","Harvest","1995-07-12","T4","R6","S2","Triticum aestivum L. (*)",NA,932.833125,NA,NA,NA
"3062","1995","Harvest","1995-07-12","T4","R4","S2","Triticum aestivum L. (*)",NA,1166.3127,NA,NA,NA
"3063","1995","Harvest","1995-07-12","T3","R1","S2","Triticum aestivum L. (*)",NA,1128.41505,NA,NA,NA
"3064","1995","Harvest","1995-07-12","T4","R1","S5","Triticum aestivum L. (*)",NA,728.3611125,NA,236.3425,7602.3
"3065","1995","Harvest","1995-07-12","T3","R3","S1","Triticum aestivum L. (*)",NA,1530.9315,NA,71.4425,18053.3
"3066","1995","Harvest","1995-07-12","T2","R2","S4","Triticum aestivum L. (*)",NA,1376.0019,NA,348.3725,20792.7
"3067","1995","Harvest","1995-07-12","T3","R6","S4","Triticum aestivum L. (*)",NA,1278.1274625,NA,0,16334.8
"3068","1995","Harvest","1995-07-12","T1","R4","S3","Triticum aestivum L. (*)",NA,1293.945975,NA,0,18821.8
"3069","1995","Harvest","1995-07-12","T1","R2","S3","Triticum aestivum L. (*)",NA,1645.1253,NA,0,23011.2
"3070","1995","Harvest","1995-07-12","T4","R2","S1","Triticum aestivum L. (*)",NA,1124.5752,NA,147.815,12864
"3071","1995","Harvest","1995-07-12","T2","R1","S2","Triticum aestivum L. (*)",NA,1452.5902125,NA,189.3375,20216.7
"3072","1995","Harvest","1995-07-12","T2","R1","S1","Triticum aestivum L. (*)",NA,1525.8812625,NA,NA,NA
"3073","1995","Harvest","1995-07-12","T4","R1","S2","Triticum aestivum L. (*)",NA,1084.7993625,NA,145.095,11901
"3074","1995","Harvest","1995-07-12","T1","R4","S2","Triticum aestivum L. (*)",NA,1211.3892,NA,0,17292.8
"3075","1995","Harvest","1995-07-12","T1","R4","S1","Triticum aestivum L. (*)",NA,1166.81355,NA,0,15551.6
"3076","1995","Harvest","1995-07-12","T4","R4","S1","Triticum aestivum L. (*)",NA,1000.19745,NA,166.3875,10956.5
"3077","1995","Harvest","1995-07-12","T4","R4","S4","Triticum aestivum L. (*)",NA,1113.1808625,NA,389.8525,12659.7
"3078","1995","Harvest","1995-07-12","T4","R3","S4","Triticum aestivum L. (*)",NA,1324.998675,NA,367.2425,15060.3
"3079","1995","Harvest","1995-07-12","T4","R6","S5","Triticum aestivum L. (*)",NA,1402.38,NA,110.7125,11283.9
"3080","1995","Harvest","1995-07-12","T4","R4","S3","Triticum aestivum L. (*)",NA,1273.4528625,NA,348.585,14348
"3081","1995","Harvest","1995-07-12","T2","R2","S3","Triticum aestivum L. (*)",NA,1410.310125,NA,54.825,17270.6
"3082","1995","Harvest","1995-07-12","T2","R2","S1","Triticum aestivum L. (*)",NA,1312.0183125,NA,90.0575,16951.5
"3083","1995","Harvest","1995-07-12","T3","R1","S3","Triticum aestivum L. (*)",NA,794.6402625,NA,NA,NA
"3084","1995","Harvest","1995-07-12","T2","R4","S1","Triticum aestivum L. (*)",NA,1557.6852375,NA,25.8825,19578.5
"3085","1995","Harvest","1995-07-12","T1","R6","S4","Triticum aestivum L. (*)",NA,1302.4186875,NA,68.17,17622.8
"3086","1995","Harvest","1995-07-12","T3","R1","S5","Triticum aestivum L. (*)",NA,1473.9598125,NA,29.1125,17008.1
"3087","1995","Harvest","1995-07-12","T3","R6","S3","Triticum aestivum L. (*)",NA,1081.5438375,NA,78.115,15307.4
"3088","1995","Harvest","1995-07-12","T3","R5","S5","Triticum aestivum L. (*)",NA,1167.564825,NA,6.5875,14589.7
"3089","1995","Harvest","1995-07-12","T2","R3","S5","Triticum aestivum L. (*)",NA,1836.700425,NA,301.155,25985
"3090","1995","Harvest","1995-07-12","T1","R5","S1","Triticum aestivum L. (*)",NA,1315.566,NA,0,17405.6
"3091","1995","Harvest","1995-07-12","T3","R2","S5","Triticum aestivum L. (*)",NA,1451.4633,NA,NA,NA
"3092","1995","Harvest","1995-07-12","T2","R6","S5","Triticum aestivum L. (*)",NA,1431.512775,NA,40.5875,20124.9
"3093","1995","Harvest","1995-07-12","T1","R6","S1","Triticum aestivum L. (*)",NA,1270.8234,NA,4.76,17518.8
"3094","1995","Harvest","1995-07-12","T1","R3","S1","Triticum aestivum L. (*)",NA,1377.4627125,NA,68.595,19905.2
"3095","1995","Harvest","1995-07-12","T3","R2","S3","Triticum aestivum L. (*)",NA,1186.263225,NA,73.95,14161.8
"3096","1995","Harvest","1995-07-12","T3","R2","S1","Triticum aestivum L. (*)",NA,1184.593725,NA,10.795,14563.6
"3097","1995","Harvest","1995-07-12","T4","R3","S3","Triticum aestivum L. (*)",NA,1419.7845375,NA,253.13,16045.2
"3098","1995","Harvest","1995-07-12","T1","R2","S4","Triticum aestivum L. (*)",NA,1798.1767125,NA,16.575,27402.6
"3099","1995","Harvest","1995-07-12","T3","R5","S1","Triticum aestivum L. (*)",NA,1507.1828625,NA,30.8975,19166.5
"3100","1995","Harvest","1995-07-12","T2","R2","S5","Triticum aestivum L. (*)",NA,1451.5050375,NA,10.7525,18738.9
"3101","1995","Harvest","1995-07-12","T2","R3","S2","Triticum aestivum L. (*)",NA,1508.1845625,NA,277.61,19745.2
"3102","1995","Harvest","1995-07-12","T1","R5","S5","Triticum aestivum L. (*)",NA,1413.148275,NA,0,19655.6
"3103","1995","Harvest","1995-07-12","T4","R5","S2","Triticum aestivum L. (*)",NA,1005.5815875,NA,221.425,11601.4
"3104","1995","Harvest","1995-07-12","T1","R4","S5","Triticum aestivum L. (*)",NA,1278.586575,NA,0,17649.6
"3105","1995","Harvest","1995-07-12","T3","R3","S4","Triticum aestivum L. (*)",NA,1131.7123125,NA,12.41,14736.8
"3106","1995","Harvest","1995-07-12","T1","R4","S4","Triticum aestivum L. (*)",NA,1379.925225,NA,0,16935.6
"3107","1995","Harvest","1995-07-12","T2","R1","S4","Triticum aestivum L. (*)",NA,1395.451575,NA,480.6325,18900.5
"3108","1995","Harvest","1995-07-12","T2","R1","S5","Triticum aestivum L. (*)",NA,1927.2290625,NA,114.6225,26110.5
"3109","1995","Harvest","1995-07-12","T1","R1","S3","Triticum aestivum L. (*)",NA,1360.8511875,NA,60.265,17548.2
"3110","1995","Harvest","1995-07-12","T2","R6","S3","Triticum aestivum L. (*)",NA,1625.2165125,NA,0.085,21193.6
"3111","1994","Harvest","1994-10-06","T2","R6","S4","Glycine max L. (*)",NA,980.996140384615,NA,504.6025,12919.7
"3112","1994","Harvest","1994-10-06","T2","R3","S2","Glycine max L. (*)",NA,1200.13704519231,NA,475.15,14085.8
"3113","1994","Harvest","1994-10-06","T1","R1","S1","Glycine max L. (*)",NA,983.785967307692,NA,63.0275,12855.5
"3114","1994","Harvest","1994-10-06","T4","R2","S5","Glycine max L. (*)",NA,392.845758403846,NA,393.55,9076.132
"3115","1994","Harvest","1994-10-06","T3","R3","S5","Glycine max L. (*)",NA,1293.29494580769,NA,0,13653.892
"3116","1994","Harvest","1994-10-06","T2","R3","S1","Glycine max L. (*)",NA,1396.72684903846,NA,0.9775,15073.7
"3117","1994","Harvest","1994-10-06","T1","R6","S3","Glycine max L. (*)",NA,989.319124038462,NA,33.8725,12855.3
"3118","1994","Harvest","1994-10-06","T4","R5","S4","Glycine max L. (*)",NA,1174.14376277885,NA,299.37,15472.204
"3119","1994","Harvest","1994-10-06","T3","R6","S4","Glycine max L. (*)",NA,861.233985259615,NA,0,12776.028
"3120","1994","Harvest","1994-10-06","T4","R3","S5","Glycine max L. (*)",NA,702.745312673077,NA,129.7525,9567.068
"3121","1994","Harvest","1994-10-06","T1","R1","S2","Glycine max L. (*)",NA,1128.34549903846,NA,0,11543.4
"3122","1994","Harvest","1994-10-06","T1","R3","S3","Glycine max L. (*)",NA,1371.61840673077,NA,152.3625,15706.1
"3123","1994","Harvest","1994-10-06","T1","R6","S4","Glycine max L. (*)",NA,1259.18838173077,NA,18.4875,14658.3
"3124","1994","Harvest","1994-10-06","T2","R1","S4","Glycine max L. (*)",NA,491.474509615385,NA,405.025,9574.8
"3125","1994","Harvest","1994-10-06","T4","R5","S5","Glycine max L. (*)",NA,1295.24782465385,NA,160.8625,15170.276
"3126","1994","Harvest","1994-10-06","T1","R6","S5","Glycine max L. (*)",NA,977.229874038462,NA,31.45,13588.4
"3127","1994","Harvest","1994-10-06","T3","R4","S1","Glycine max L. (*)",NA,1162.02103485577,NA,723.4775,13875.354
"3128","1994","Harvest","1994-10-06","T1","R5","S4","Glycine max L. (*)",NA,1111.56004038462,NA,0,13388
"3129","1994","Harvest","1994-10-06","T2","R6","S3","Glycine max L. (*)",NA,1371.85089230769,NA,44.115,15213.6
"3130","1994","Harvest","1994-10-06","T2","R2","S2","Glycine max L. (*)",NA,463.762228846154,NA,16.745,4628.6
"3131","1994","Harvest","1994-10-06","T2","R2","S4","Glycine max L. (*)",NA,663.327848076923,NA,307.19,10076
"3132","1994","Harvest","1994-10-06","T4","R4","S1","Glycine max L. (*)",NA,1604.33367940385,NA,0,17401.576
"3133","1994","Harvest","1994-10-06","T2","R4","S3","Glycine max L. (*)",NA,791.752880769231,NA,101.065,8818.4
"3134","1994","Harvest","1994-10-06","T4","R1","S3","Glycine max L. (*)",NA,1102.87251934615,NA,1214.395,14988.634
"3135","1994","Harvest","1994-10-06","T1","R2","S3","Glycine max L. (*)",NA,1103.748525,NA,0,14468.2
"3136","1994","Harvest","1994-10-06","T1","R4","S4","Glycine max L. (*)",NA,1181.07322788462,NA,2.125,14041.8
"3137","1994","Harvest","1994-10-06","T2","R3","S4","Glycine max L. (*)",NA,613.436443269231,NA,0,13927.2
"3138","1994","Harvest","1994-10-06","T3","R1","S1","Glycine max L. (*)",NA,953.455433971154,NA,0,11593.526
"3139","1994","Harvest","1994-10-06","T1","R4","S1","Glycine max L. (*)",NA,1851.51513461538,NA,11.4325,19272.5
"3140","1994","Harvest","1994-10-06","T1","R5","S5","Glycine max L. (*)",NA,995.270754807692,NA,8.7125,12411.9
"3141","1994","Harvest","1994-10-06","T1","R3","S2","Glycine max L. (*)",NA,902.183529807692,NA,0,8592.2
"3142","1994","Harvest","1994-10-06","T3","R1","S4","Glycine max L. (*)",NA,771.087237836539,NA,0,9668.416
"3143","1994","Harvest","1994-10-06","T3","R5","S3","Glycine max L. (*)",NA,1620.36123507692,NA,0.9775,19132.658
"3144","1994","Harvest","1994-10-06","T4","R5","S2","Glycine max L. (*)",NA,1053.44655066346,NA,805.715,14719.948
"3145","1994","Harvest","1994-10-06","T3","R6","S2","Glycine max L. (*)",NA,974.242899346154,NA,359.6775,15136.24
"3146","1994","Harvest","1994-10-06","T3","R2","S4","Glycine max L. (*)",NA,363.515378019231,NA,2228.275,10320.864
"3147","1994","Harvest","1994-10-06","T1","R2","S2","Glycine max L. (*)",NA,1170.89035961538,NA,694.79,16636.6
"3148","1994","Harvest","1994-10-06","T2","R4","S4","Glycine max L. (*)",NA,874.6572375,NA,214.54,11625.6
"3149","1994","Harvest","1994-10-06","T3","R5","S2","Glycine max L. (*)",NA,1919.03313089423,NA,142.035,19487.306
"3150","1994","Harvest","1994-10-06","T4","R6","S1","Glycine max L. (*)",NA,506.993386846154,NA,0,12840.77
"3151","1994","Harvest","1994-10-06","T2","R4","S1","Glycine max L. (*)",NA,870.937468269231,NA,128.0525,10356.3
"3152","1994","Harvest","1994-10-06","T2","R1","S5","Glycine max L. (*)",NA,1342.69720096154,NA,0,15791.6
"3153","1994","Harvest","1994-10-06","T1","R6","S2","Glycine max L. (*)",NA,1171.49482211538,NA,28.0925,18374.1
"3154","1994","Harvest","1994-10-06","T4","R6","S3","Glycine max L. (*)",NA,1332.42924297115,NA,842.35,17080.514
"3155","1994","Harvest","1994-10-06","T4","R1","S5","Glycine max L. (*)",NA,1249.80851864423,NA,0,13945.408
"3156","1994","Harvest","1994-10-06","T4","R6","S4","Glycine max L. (*)",NA,1024.68575994231,NA,5.61,13767.006
"3157","1994","Harvest","1994-10-06","T4","R2","S3","Glycine max L. (*)",NA,1345.36520544231,NA,628.3625,16685.148
"3158","1994","Harvest","1994-10-06","T3","R3","S2","Glycine max L. (*)",NA,1478.83610509615,NA,17.68,15701.618
"3159","1994","Harvest","1994-10-06","T3","R5","S5","Glycine max L. (*)",NA,1386.49283394231,NA,273.9125,15798.132
"3160","1994","Harvest","1994-10-06","T2","R1","S1","Glycine max L. (*)",NA,2046.29155096154,NA,577.575,21543.2
"3161","1994","Harvest","1994-10-06","T2","R2","S5","Glycine max L. (*)",NA,1045.44114230769,NA,199.835,12475.4
"3162","1994","Harvest","1994-10-06","T2","R6","S1","Glycine max L. (*)",NA,864.427872115385,NA,8.5425,9764.1
"3163","1994","Harvest","1994-10-06","T1","R4","S5","Glycine max L. (*)",NA,1069.20116826923,NA,3.6975,13091.5
"3164","1994","Harvest","1994-10-06","T1","R1","S4","Glycine max L. (*)",NA,1191.34909038462,NA,331.7975,13242.1
"3165","1994","Harvest","1994-10-06","T4","R4","S5","Glycine max L. (*)",NA,807.170394288461,NA,1306.4075,11855.002
"3166","1994","Harvest","1994-10-06","T2","R2","S3","Glycine max L. (*)",NA,722.425681730769,NA,322.5325,8672.9
"3167","1994","Harvest","1994-10-06","T3","R4","S2","Glycine max L. (*)",NA,1800.24788016346,NA,4.59,17796.102
"3168","1994","Harvest","1994-10-06","T1","R2","S5","Glycine max L. (*)",NA,1085.24267307692,NA,213.01,12494.6
"3169","1994","Harvest","1994-10-06","T3","R6","S1","Glycine max L. (*)",NA,363.312185625,NA,2205.07,10089.012
"3170","1994","Harvest","1994-10-06","T4","R3","S2","Glycine max L. (*)",NA,1731.90549002885,NA,679.49,19627.32
"3171","1994","Harvest","1994-10-06","T4","R5","S3","Glycine max L. (*)",NA,889.221528951923,NA,954.6775,13122.59
"3172","1994","Harvest","1994-10-06","T2","R4","S2","Glycine max L. (*)",NA,700.665031730769,NA,340.2125,9202.3
"3173","1994","Harvest","1994-10-06","T4","R5","S1","Glycine max L. (*)",NA,1143.02370842308,NA,703.8,14765.712
"3174","1994","Harvest","1994-10-06","T1","R4","S2","Glycine max L. (*)",NA,1076.40822115385,NA,12.4525,14082.3
"3175","1994","Harvest","1994-10-06","T3","R1","S3","Glycine max L. (*)",NA,1143.18644832692,NA,2.89,13707.414
"3176","1994","Harvest","1994-10-06","T3","R6","S3","Glycine max L. (*)",NA,1242.20112559615,NA,57.5025,12213.166
"3177","1994","Harvest","1994-10-06","T4","R4","S3","Glycine max L. (*)",NA,1049.94810770192,NA,119.1275,12630.782
"3178","1994","Harvest","1994-10-06","T2","R6","S2","Glycine max L. (*)",NA,1196.2312875,NA,98.345,14782.2
"3179","1994","Harvest","1994-10-06","T4","R6","S5","Glycine max L. (*)",NA,1024.84849984615,NA,4.8025,12208.326
"3180","1994","Harvest","1994-10-06","T2","R6","S5","Glycine max L. (*)",NA,890.047782692308,NA,392.2325,10899.3
"3181","1994","Harvest","1994-10-06","T3","R3","S4","Glycine max L. (*)",NA,1044.41541594231,NA,37.23,11227.932
"3182","1994","Harvest","1994-10-06","T3","R2","S2","Glycine max L. (*)",NA,652.180164663461,NA,1356.7275,10659.318
"3183","1994","Harvest","1994-10-06","T2","R3","S5","Glycine max L. (*)",NA,1221.47922115385,NA,213.775,9213.8
"3184","1994","Harvest","1994-10-06","T1","R4","S3","Glycine max L. (*)",NA,1329.8175,NA,0,16010.6
"3185","1994","Harvest","1994-10-06","T2","R3","S3","Glycine max L. (*)",NA,1233.28948846154,NA,34.3825,11101.3
"3186","1994","Harvest","1994-10-06","T4","R1","S1","Glycine max L. (*)",NA,1416.39233901923,NA,22.9075,15915.666
"3187","1994","Harvest","1994-10-06","T1","R5","S1","Glycine max L. (*)",NA,1820.87353557692,NA,100.555,18960.4
"3188","1994","Harvest","1994-10-06","T3","R2","S5","Glycine max L. (*)",NA,583.186814913461,NA,2371.7125,12167.202
"3189","1994","Harvest","1994-10-06","T3","R1","S5","Glycine max L. (*)",NA,1317.13355189423,NA,71.74,14398.896
"3190","1994","Harvest","1994-10-06","T3","R4","S4","Glycine max L. (*)",NA,1344.22649108654,NA,1181.245,17168.902
"3191","1994","Harvest","1994-10-06","T4","R3","S4","Glycine max L. (*)",NA,1124.63642414423,NA,978.0525,14610.662
"3192","1994","Harvest","1994-10-06","T1","R6","S1","Glycine max L. (*)",NA,1334.00224038462,NA,0,16202.2
"3193","1994","Harvest","1994-10-06","T3","R6","S5","Glycine max L. (*)",NA,365.956476576923,NA,39.27,7989.164
"3194","1994","Harvest","1994-10-06","T1","R3","S5","Glycine max L. (*)",NA,1100.49372692308,NA,747.5325,14400.7
"3195","1994","Harvest","1994-10-06","T4","R2","S2","Glycine max L. (*)",NA,1283.57239898077,NA,369.75,14617.506
"3196","1994","Harvest","1994-10-06","T3","R5","S1","Glycine max L. (*)",NA,1477.493733375,NA,209.9075,16449.106
"3197","1994","Harvest","1994-10-06","T4","R6","S2","Glycine max L. (*)",NA,1119.42921219231,NA,0,14255.642
"3198","1994","Harvest","1994-10-06","T4","R1","S4","Glycine max L. (*)",NA,880.760448865385,NA,1586.61,13241.338
"3199","1994","Harvest","1994-10-06","T4","R2","S1","Glycine max L. (*)",NA,1130.86006303846,NA,71.23,11626.392
"3200","1994","Harvest","1994-10-06","T4","R4","S2","Glycine max L. (*)",NA,1294.92234484615,NA,0,14007.874
"3201","1994","Harvest","1994-10-06","T2","R4","S5","Glycine max L. (*)",NA,994.991772115385,NA,0,11337.8
"3202","1994","Harvest","1994-10-06","T3","R3","S1","Glycine max L. (*)",NA,1328.80851259615,NA,164.475,14063.814
"3203","1994","Harvest","1994-10-06","T4","R3","S1","Glycine max L. (*)",NA,1374.65466836538,NA,472.8125,16477.154
"3204","1994","Harvest","1994-10-06","T1","R2","S1","Glycine max L. (*)",NA,1956.50562115385,NA,197.115,21528.4
"3205","1994","Harvest","1994-10-06","T1","R3","S4","Glycine max L. (*)",NA,901.207090384615,NA,726.9625,14563.9
"3206","1994","Harvest","1994-10-06","T2","R2","S1","Glycine max L. (*)",NA,1109.74665288462,NA,0.4675,12054.1
"3207","1994","Harvest","1994-10-06","T3","R4","S5","Glycine max L. (*)",NA,1336.6600155,NA,936.3175,17734.51
"3208","1994","Harvest","1994-10-06","T3","R2","S3","Glycine max L. (*)",NA,876.326018971154,NA,789.14,12209.556
"3209","1994","Harvest","1994-10-06","T4","R2","S4","Glycine max L. (*)",NA,1203.43322570192,NA,435.37,12593.604
"3210","1994","Harvest","1994-10-06","T3","R3","S3","Glycine max L. (*)",NA,832.554564490385,NA,3420.74,17551.512
"3211","1994","Harvest","1994-10-06","T4","R1","S2","Glycine max L. (*)",NA,976.927642788461,NA,590.665,12097.762
"3212","1994","Harvest","1994-10-06","T1","R3","S1","Glycine max L. (*)",NA,1210.87787884615,NA,254.1925,13439.1
"3213","1994","Harvest","1994-10-06","T3","R5","S4","Glycine max L. (*)",NA,1268.724475125,NA,133.28,15766.444
"3214","1994","Harvest","1994-10-06","T1","R5","S2","Glycine max L. (*)",NA,1262.48967692308,NA,1.0625,14852.5
