"","Site","Experiment","Year","Time.Range","Chamber","Crop","CO2.Flux","CO2.SE","CH4.Flux","CH4.SE","N2O.Flux","N2O.SE","NH3.Flux","NH3.SE"
"1204","WOOSTER.COV","201",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-534213.715555846,0.000116655742781546,-149539.886186533,3.23682619942675e-05,2339153.6783714,0.000507310398957325,NA,NA
"1205","WOOSTER.COV","201",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-719512.765164004,0.000157044959105818,-201409.761872529,4.35749862023372e-05,3150519.88561763,0.00068295429733902,NA,NA
"1206","WOOSTER.COV","201",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-719512.566868267,0.000157044959109613,-201409.706851763,4.35749861931312e-05,3150519.02327269,0.000682954297398649,NA,NA
"1207","WOOSTER.COV","201",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-553925.978029108,0.000120952469548637,-155057.846420726,3.35604671489941e-05,2425467.48247664,0.000525995927028151,NA,NA
"1208","WOOSTER.COV","201",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-1428907.57545037,0.000310383093247109,-13521.0695393881,2.84118146078915e-06,2463730.54032387,0.0005343152803078,NA,NA
"1209","WOOSTER.COV","201",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1924542.95376644,0.000417845697299582,-18211.0304118125,3.82487150369412e-06,3318307.87002558,0.000719308962700934,NA,NA
"1210","WOOSTER.COV","201",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-1924542.4261658,0.000417845697279548,-18211.0255822674,3.82487150378533e-06,3318306.96177674,0.000719308962688241,NA,NA
"1211","WOOSTER.COV","201",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-1481633.67275721,0.000321815289432836,-14019.9917470539,2.94582937721517e-06,2554641.17920242,0.000553995466703758,NA,NA
"1212","WOOSTER.COV","202",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-1187419.37025851,0.000257612381484395,1778.38581594302,4.92833641054646e-07,-465519.636860951,0.000100852869895867,NA,NA
"1213","WOOSTER.COV","202",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1599291.39023836,0.000346804408835613,2395.24215876789,6.63465313937753e-07,-626991.243461659,0.000135770725472182,NA,NA
"1214","WOOSTER.COV","202",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-1599290.95233932,0.000346804408838384,2395.24132103107,6.63465313973228e-07,-626991.072028229,0.000135770725473094,NA,NA
"1215","WOOSTER.COV","202",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-1231234.65401879,0.000267100898608409,1844.00713121445,5.10985953608347e-07,-482697.119480299,0.000104567536781851,NA,NA
"1216","WOOSTER.COV","202",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-27483.2300538897,6.40128900001905e-06,18708.007300938,4.15689858251786e-06,-8009.30521674413,1.70707333735244e-06,NA,NA
"1217","WOOSTER.COV","202",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-37016.1490796537,8.61757977108079e-06,25197.1254484097,5.59612370813171e-06,-10787.4380774811,2.29810600016944e-06,NA,NA
"1218","WOOSTER.COV","202",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-37016.1381985064,8.61757977122362e-06,25197.1183823601,5.59612370835668e-06,-10787.4351757349,2.29810600021218e-06,NA,NA
"1219","WOOSTER.COV","202",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-28497.3482959222,6.63706470271184e-06,19398.3246804346,4.31000769600125e-06,-8304.84537757967,1.76994917632534e-06,NA,NA
"1220","WOOSTER.COV","204",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-1297038.87749754,0.000281854045743977,48796.8825123825,1.0671572354958e-05,-668391.893417001,0.000144804173995013,NA,NA
"1221","WOOSTER.COV","204",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1746933.86408756,0.000379439160307517,65722.7226350812,1.43663449740778e-05,-900232.409526636,0.000194939100640361,NA,NA
"1222","WOOSTER.COV","204",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-1746933.38498165,0.000379439160318244,65722.7044951486,1.43663449742776e-05,-900232.163383157,0.000194939100644588,NA,NA
"1223","WOOSTER.COV","204",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-1344899.07408935,0.000292235444835447,50597.4669927583,1.10646334199819e-05,-693055.278638941,0.000150137678841696,NA,NA
"1224","WOOSTER.COV","204",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-908074.156465946,0.000197141751524341,38730.8551265356,8.45794105449285e-06,-9566.33520998947,2.04522820049312e-06,NA,NA
"1225","WOOSTER.COV","204",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-1223051.61619741,0.000265397292637541,52165.1613530934,1.13862976246234e-05,-12884.5443941601,2.75333876793607e-06,NA,NA
"1226","WOOSTER.COV","204",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-1223051.28108859,0.000265397292641958,52165.146975973,1.13862976245975e-05,-12884.5409176057,2.7533387679061e-06,NA,NA
"1227","WOOSTER.COV","204",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-941581.716865219,0.000204402982044968,40160.007466167,8.76946846601513e-06,-9919.32913245805,2.12055914029676e-06,NA,NA
"1228","WOOSTER.COV","207",2012,"2012-04-05~2012-12-31","off_fert_band",NA,11459.7512488109,2.13960388906013e-06,-4964.89246752222,9.60355161886787e-07,1797051.77767739,0.000389544103788454,NA,NA
"1229","WOOSTER.COV","207",2013,"2013-01-01~2013-12-31","off_fert_band",NA,15434.7171480096,2.88038974542008e-06,-6687.03086796359,1.29285480081635e-06,2420382.81370188,0.00052441428418558,NA,NA
"1230","WOOSTER.COV","207",2014,"2014-01-01~2014-12-31","off_fert_band",NA,15434.713511032,2.88038974555069e-06,-6687.02923551644,1.29285480071644e-06,2420382.15154043,0.000524414284190482,NA,NA
"1231","WOOSTER.COV","207",2015,"2015-01-01~2015-10-08","off_fert_band",NA,11882.6125813923,2.21841092487602e-06,-5148.09536779841,9.95727476970933e-07,1863362.24637257,0.000403892000726029,NA,NA
"1232","WOOSTER.COV","207",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-492689.257999029,0.000107096642019641,23948.5435396744,5.23905458772505e-06,948033.320780103,0.000205670210460178,NA,NA
"1233","WOOSTER.COV","207",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-663585.004382444,0.000144176251968515,32255.4106617969,7.05294993479151e-06,1276871.14221907,0.000276878523245644,NA,NA
"1234","WOOSTER.COV","207",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-663584.822335619,0.000144176251970416,32255.4017562586,7.05294993489993e-06,1276870.79261326,0.000276878523247515,NA,NA
"1235","WOOSTER.COV","207",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-510869.28714383,0.0001110412828588,24832.2347370035,5.43202225045633e-06,983015.358326936,0.000213245565740859,NA,NA
"1236","WOOSTER.COV","208",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-879999.10427038,0.000191083569108756,11230.0235570186,2.51798431828323e-06,-14764.9751146389,3.42826709013449e-06,NA,NA
"1237","WOOSTER.COV","208",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1185238.36298708,0.000257241611771578,15125.3047518369,3.38977520388697e-06,-19886.4005201022,4.61522126648138e-06,NA,NA
"1238","WOOSTER.COV","208",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-1185238.03817618,0.000257241611775568,15125.3004716742,3.3897752039162e-06,-19886.3946926073,4.61522126654355e-06,NA,NA
"1239","WOOSTER.COV","208",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-912470.706734682,0.00019812166141106,11644.4064882482,2.61072806444881e-06,-15309.7957795184,3.55453885852987e-06,NA,NA
"1240","WOOSTER.COV","208",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-1500884.2033807,0.000325467124567717,138594.028018677,3.00688486857226e-05,325183.81301672,7.06986046523233e-05,NA,NA
"1241","WOOSTER.COV","208",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-2021485.62218256,0.00043815220790119,186667.188778712,4.04794568980118e-05,437978.093642186,9.51762786083153e-05,NA,NA
"1242","WOOSTER.COV","208",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-2021485.06894153,0.00043815220789984,186667.137666573,4.04794568992506e-05,437977.973466089,9.51762786073621e-05,NA,NA
"1243","WOOSTER.COV","208",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-1556266.21041225,0.000337454903909268,143708.09034101,3.11763606154015e-05,337182.960713126,7.3302613494942e-05,NA,NA
"1244","WOOSTER.COV","209",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-867517.378817444,0.00018824280400212,1706.02399805249,4.65044838534767e-07,745017.829057761,0.000161659264536573,NA,NA
"1245","WOOSTER.COV","209",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1168427.18715604,0.000253417300777374,2297.78071088108,6.26055313744014e-07,1003437.05802952,0.000217629856712011,NA,NA
"1246","WOOSTER.COV","209",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-1168426.86717397,0.000253417300777374,2297.7799203807,6.26055313749865e-07,1003436.78323513,0.000217629856714782,NA,NA
"1247","WOOSTER.COV","209",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-899528.41125289,0.000195176263727392,1768.97523577152,4.82173618951807e-07,772508.67878663,0.000167613585101434,NA,NA
"1248","WOOSTER.COV","209",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-637959.514931776,0.00013871154348693,67187.0915686707,1.45929016650632e-05,1125744.29805393,0.000244177568941454,NA,NA
"1249","WOOSTER.COV","209",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-859244.159704127,0.000186737044866349,90491.817586243,1.96453392732887e-05,1516223.50845694,0.000328718118917145,NA,NA
"1250","WOOSTER.COV","209",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-859243.923917126,0.000186737044874259,90491.7927806902,1.96453392734093e-05,1516223.0933949,0.000328718118918613,NA,NA
"1251","WOOSTER.COV","209",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-661499.956133041,0.00014382064131065,69666.2674057054,1.51303952301561e-05,1167283.79734863,0.000253171247852251,NA,NA
"1252","WOOSTER.COV","210",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-863671.912508968,0.000187805806262211,21984.6132143167,4.87456316186745e-06,1534561.90357357,0.000332926031429951,NA,NA
"1253","WOOSTER.COV","210",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1163247.86971246,0.000252829003189237,29610.2651914237,6.56226220981976e-06,2066844.87523367,0.000448193580033876,NA,NA
"1254","WOOSTER.COV","210",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-1163247.55047322,0.00025282900319337,29610.2569054614,6.56226220980385e-06,2066844.30931372,0.000448193580047919,NA,NA
"1255","WOOSTER.COV","210",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-895541.047394817,0.00019472317025112,22795.8359726016,5.05410568163882e-06,1591186.60326642,0.000345188541230246,NA,NA
"1256","WOOSTER.COV","210",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-4634732.67537437,0.00100595782240322,-34870.5165897911,7.44708020805264e-06,1526879.49391893,0.000331098936154756,NA,NA
"1257","WOOSTER.COV","210",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-6242350.63757219,0.00135424627455572,-46965.8138984277,1.00254507734627e-05,2056497.7210246,0.000445733897432607,NA,NA
"1258","WOOSTER.COV","210",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-6242348.92760796,0.0013542462745848,-46965.8012396059,1.00254507742176e-05,2056497.15821041,0.000445733897457046,NA,NA
"1259","WOOSTER.COV","210",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-4805752.39300902,0.00104300979919708,-36157.2246589419,7.72137505270136e-06,1583220.71645071,0.000343294149400034,NA,NA
"1260","WOOSTER.COV","211",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-595501.796857829,0.000129207968878938,57735.8758865642,1.25690493660914e-05,-6765.10331245799,1.44863422725843e-06,NA,NA
"1261","WOOSTER.COV","211",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-802059.424343091,0.000173943088472658,77762.3234470582,1.69207772940241e-05,-9111.66836772881,1.95018862805158e-06,NA,NA
"1262","WOOSTER.COV","211",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-802059.204710617,0.000173943088474209,77762.3020817242,1.69207772939553e-05,-9111.66590528689,1.95018862807018e-06,NA,NA
"1263","WOOSTER.COV","211",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-617475.566872901,0.000133967025948091,59866.3056770894,1.30319993206019e-05,-7014.73289605655,1.50199109852591e-06,NA,NA
"1264","WOOSTER.COV","211",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-700975.935576863,0.000152120817252685,39690.5639486042,8.6462743533001e-06,-84533.0335225222,1.82629361995447e-05,NA,NA
"1265","WOOSTER.COV","211",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-944118.654736597,0.000204788953840306,53457.7578271511,1.16398367522816e-05,-113854.427697792,2.45860340876601e-05,NA,NA
"1266","WOOSTER.COV","211",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-944118.396156017,0.000204788953838412,53457.7431298948,1.16398367521721e-05,-113854.396653779,2.45860340872872e-05,NA,NA
"1267","WOOSTER.COV","211",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-726841.657588236,0.000157723812615371,41155.1292186196,8.96473855820184e-06,-87652.2677811753,1.89356064412648e-05,NA,NA
"1268","WOOSTER.COV","212",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-1645203.77644064,0.000356807196858356,86293.2104537668,1.87584143335496e-05,-4496632.43734654,0.000975068752815555,NA,NA
"1269","WOOSTER.COV","212",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-2215864.33653275,0.00048034301870234,116225.144971038,2.5253059485326e-05,-6056348.51770803,0.00131266261525894,NA,NA
"1270","WOOSTER.COV","212",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-2215863.73001871,0.000480343018704543,116225.113084793,2.52530594857241e-05,-6056346.86025018,0.00131266261526851,NA,NA
"1271","WOOSTER.COV","212",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-1705911.11593421,0.00036994931051435,89477.3941035885,1.94493342911781e-05,-4662556.31665012,0.00101098300704529,NA,NA
"1272","WOOSTER.COV","212",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-1621315.01790611,0.000351670859180051,67691.7372428579,1.47216222275248e-05,1260481.68683095,0.00027344000468634,NA,NA
"1273","WOOSTER.COV","212",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-2183689.44795824,0.000473428348842769,91171.506218781,1.98186262027222e-05,1697696.33192362,0.000368111961980706,NA,NA
"1274","WOOSTER.COV","212",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-2183688.85017513,0.000473428348858162,91171.4811944242,1.98186262026748e-05,1697695.86712021,0.000368111961983098,NA,NA
"1275","WOOSTER.COV","212",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-1681140.87192062,0.000364623788486499,70189.5342272128,1.52638568970584e-05,1306992.93994545,0.000283511493291797,NA,NA
"1276","WOOSTER.COV","216",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-960409.891905685,0.00020850430429438,30525.4117830423,6.69702515108655e-06,475172.565460234,0.00010307760382593,NA,NA
"1277","WOOSTER.COV","216",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1293540.68953791,0.000280693853201597,41113.5520776257,9.01570737864971e-06,639992.417062644,0.000138765719465209,NA,NA
"1278","WOOSTER.COV","216",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-1293540.3351146,0.000280693853206961,41113.5406937752,9.01570737881177e-06,639992.241847529,0.000138765719470851,NA,NA
"1279","WOOSTER.COV","216",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-995848.619271955,0.000216184046435703,31651.7865867865,6.94369356629837e-06,492706.236682622,0.000106874213304107,NA,NA
"1280","WOOSTER.COV","216",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-1012896.44134069,0.000219802518770875,139978.770929293,3.03465189883246e-05,-405656.334343422,8.78486374673137e-05,NA,NA
"1281","WOOSTER.COV","216",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-1364232.88883447,0.000295903799912388,188532.248007255,4.08532637973796e-05,-546363.56744764,0.000118264093551974,NA,NA
"1282","WOOSTER.COV","216",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-1364232.51520604,0.000295903799915289,188532.196423122,4.08532637978621e-05,-546363.418119284,0.00011826409355494,NA,NA
"1283","WOOSTER.COV","216",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-1050271.90099809,0.000227898402802355,145143.929774493,3.14642582201461e-05,-420624.885914166,9.10843255033772e-05,NA,NA
"1284","WOOSTER.COV","217",2012,"2012-04-05~2012-12-31","off_fert_band",NA,3625.62317628023,2.81796882259985e-08,966.691669951768,2.89415620407042e-07,18335.0995685857,3.57518781552895e-06,NA,NA
"1285","WOOSTER.COV","217",2013,"2013-01-01~2013-12-31","off_fert_band",NA,4883.21936543429,3.79362205304109e-08,1302.00126708033,3.89618746452444e-07,24694.8705080197,4.81300972327544e-06,NA,NA
"1286","WOOSTER.COV","217",2014,"2014-01-01~2014-12-31","off_fert_band",NA,4883.21931753341,3.79362205414189e-08,1302.00077512098,3.89618746458573e-07,24694.8644307835,4.8130097233006e-06,NA,NA
"1287","WOOSTER.COV","217",2015,"2015-01-01~2015-10-08","off_fert_band",NA,3759.40990771392,2.92176175780787e-08,1002.36190541247,3.00075531455126e-07,19011.6586132867,3.70687104691916e-06,NA,NA
"1288","WOOSTER.COV","217",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-1277568.87684322,0.000277670730319422,17435.0296952594,3.8243300666856e-06,-1394910.13609655,0.000302433074183002,NA,NA
"1289","WOOSTER.COV","217",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1720710.43766726,0.000373807473567458,23482.5989074498,5.14841142480085e-06,-1878753.05644727,0.000407143177296903,NA,NA
"1290","WOOSTER.COV","217",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-1720709.9656723,0.000373807473571555,23482.5924067124,5.14841142484636e-06,-1878752.54236037,0.000407143177298395,NA,NA
"1291","WOOSTER.COV","217",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-1324710.63831489,0.000287898047273267,18078.3749308915,3.96518983869585e-06,-1446381.74402043,0.000313572451058493,NA,NA
"1292","WOOSTER.COV","220",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-521119.515607044,0.000114491785182988,-5118.86617040853,9.85365709395524e-07,330531.36852706,7.17545540173653e-05,NA,NA
"1293","WOOSTER.COV","220",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-701876.668806687,0.000154131783763636,-6894.4123864721,1.32652464287615e-06,445180.519241746,9.65978247825798e-05,NA,NA
"1294","WOOSTER.COV","220",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-701876.474189325,0.000154131783776252,-6894.41071151109,1.32652464295099e-06,445180.397270707,9.65978247834738e-05,NA,NA
"1295","WOOSTER.COV","220",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-540348.605075417,0.000118708807896458,-5307.75066692926,1.02165922658079e-06,342727.839186433,7.43974561593367e-05,NA,NA
"1296","WOOSTER.COV","220",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-3251269.85643874,0.00070537416390534,-4717.63628161057,9.21806551057314e-07,-366010.109022217,7.92109132438556e-05,NA,NA
"1297","WOOSTER.COV","220",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-4379015.55168393,0.000949592828268847,-6354.01060085394,1.24095967030814e-06,-492965.52768532,0.000106635767208566,NA,NA
"1298","WOOSTER.COV","220",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-4379014.3526629,0.000949592828279456,-6354.00903393315,1.24095967026337e-06,-492965.393039686,0.000106635767210473,NA,NA
"1299","WOOSTER.COV","220",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-3371240.36970631,0.000731354882657751,-4891.7154764265,9.55759023393823e-07,-379515.731403819,8.21284520025129e-05,NA,NA
"1300","WOOSTER.COV","221",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-987771.164740088,0.000214381485626906,-390498.916505697,8.45871013381297e-05,-311578.578947559,6.75698231400353e-05,NA,NA
"1301","WOOSTER.COV","221",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1330392.57967008,0.000288605865772764,-525948.599913361,0.00011387332979288,-419653.70552579,9.09642325196817e-05,NA,NA
"1302","WOOSTER.COV","221",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-1330392.21525652,0.000288605865777808,-525948.456129084,0.000113873329793946,-419653.59066811,9.0964232520256e-05,NA,NA
"1303","WOOSTER.COV","221",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-1024219.51197236,0.00022227769925925,-404908.165528897,8.77026587313778e-05,-323075.699771418,7.00585910319608e-05,NA,NA
"1304","WOOSTER.COV","221",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-721106.583446804,0.000156640026316789,32954.4196288338,7.19499423423781e-06,1040772.50289519,0.000225545100438565,NA,NA
"1305","WOOSTER.COV","221",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-971231.882259828,0.000210872829226355,44385.0932726801,9.68608615637115e-06,1401778.12928714,0.000303634610940619,NA,NA
"1306","WOOSTER.COV","221",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-971231.61599733,0.000210872829227693,44385.0810423633,9.68608615659982e-06,1401777.74589726,0.000303634610941862,NA,NA
"1307","WOOSTER.COV","221",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-747715.117492836,0.000162409475607271,34170.42392231,7.46000411300728e-06,1079176.57879779,0.000233852498303129,NA,NA
"1308","WOOSTER.COV","222",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-1830.99643963836,1.09770463670865e-06,14775.9799509655,3.27617422327083e-06,-5103.05356483098,1.13451820948526e-06,NA,NA
"1309","WOOSTER.COV","222",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-2466.10059009923,1.47775819402514e-06,19901.2227573714,4.41046994017306e-06,-6873.11474478781,1.52731757185985e-06,NA,NA
"1310","WOOSTER.COV","222",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-2466.09872418038,1.47775819402376e-06,19901.2171884095,4.41046994023023e-06,-6873.11281629188,1.52731757186327e-06,NA,NA
"1311","WOOSTER.COV","222",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-1898.55692467005,1.13813588142127e-06,15321.2072469396,3.39684402587027e-06,-5291.35403240309,1.17630539147027e-06,NA,NA
"1312","WOOSTER.COV","222",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-1090452.54721107,0.000236647284577646,4670.24223097891,1.09664575816617e-06,-2383.44356630203,5.35714547513706e-07,NA,NA
"1313","WOOSTER.COV","222",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-1468690.34965454,0.000318580656558221,6290.17702649875,1.47633270444339e-06,-3210.17227563608,7.21192692238242e-07,NA,NA
"1314","WOOSTER.COV","222",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-1468689.94739275,0.000318580656559002,6290.17516237982,1.47633270453497e-06,-3210.17136500872,7.21192692255956e-07,NA,NA
"1315","WOOSTER.COV","222",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-1130689.79503735,0.000245363604028203,4842.57193722244,1.13703800176243e-06,-2471.39158116606,5.55446272477497e-07,NA,NA
"1316","WOOSTER.COV","224",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-896043.146437503,0.000194573402372178,325492.656409526,7.05589493854556e-05,-309474.72309074,6.70376899826352e-05,NA,NA
"1317","WOOSTER.COV","224",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-1206847.49210293,0.000261939715002356,438394.063732309,9.49882711004394e-05,-416820.099717032,9.02478611851849e-05,NA,NA
"1318","WOOSTER.COV","224",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-1206847.16135988,0.000261939715005162,438393.943793603,9.49882710935955e-05,-416819.985763892,9.02478611878668e-05,NA,NA
"1319","WOOSTER.COV","224",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-929106.767390842,0.00020174003407508,337503.201044804,7.31578143805118e-05,-320894.212776467,6.9506858061283e-05,NA,NA
"1320","WOOSTER.COV","224",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-903195.219404272,0.000196058717240206,360.464038295424,1.53480485931038e-07,-4625.96077637914,1.03903942397548e-06,NA,NA
"1321","WOOSTER.COV","224",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1216480.3557072,0.0002639392840452,485.495617639132,2.06619374756706e-07,-6230.53603827263,1.39878157688558e-06,NA,NA
"1322","WOOSTER.COV","224",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-1216480.02243936,0.000263939284039197,485.495356747338,2.06619374758672e-07,-6230.53427207507,1.39878157690824e-06,NA,NA
"1323","WOOSTER.COV","224",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-936522.749131946,0.000203280056851604,373.764740742869,1.59133561335818e-07,-4796.65668838424,1.07730988020438e-06,NA,NA
"1324","WOOSTER.COV","302",2012,"2012-04-05~2012-12-31","off_fert_band",NA,-1152980.44274298,0.000250170391130077,-2024.32183921165,3.39224338806494e-07,44985.4020736422,9.72201969518803e-06,NA,NA
"1325","WOOSTER.COV","302",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-1552906.86788997,0.000336785810155541,-2726.48463161797,4.5667252330633e-07,60589.1802769697,1.30880327791012e-05,NA,NA
"1326","WOOSTER.COV","302",2014,"2014-01-01~2014-12-31","off_fert_band",NA,-1552906.44264111,0.000336785810146282,-2726.48405499192,4.56672523309868e-07,60589.1637511218,1.30880327795808e-05,NA,NA
"1327","WOOSTER.COV","302",2015,"2015-01-01~2015-10-08","off_fert_band",NA,-1195524.94421184,0.000259384800866552,-2099.01883853583,3.51718831231147e-07,46645.3449442543,1.00801063286177e-05,NA,NA
"1328","WOOSTER.COV","302",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-297208.605591798,6.49240298468411e-05,32137.4781520876,7.07592167934101e-06,-1376318.04168997,0.000298449446040235,NA,NA
"1329","WOOSTER.COV","302",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-400299.317285959,8.74023975894776e-05,43284.7848179791,9.52578762274164e-06,-1853712.04958521,0.000401780314662466,NA,NA
"1330","WOOSTER.COV","302",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-400299.206925697,8.74023975895012e-05,43284.7727900663,9.52578762305024e-06,-1853711.54226983,0.00040178031466384,NA,NA
"1331","WOOSTER.COV","302",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-308175.478639187,6.73153464647497e-05,33323.3374330921,7.3365458140815e-06,-1427103.60883797,0.000309442095775314,NA,NA
"1332","WOOSTER.COV","303",2012,"2012-04-05~2012-12-31","on_fert_band",NA,-610164.985159202,0.000132426249131026,58238.2540847302,1.27537343620292e-05,405004.442725171,8.78293586490664e-05,NA,NA
"1333","WOOSTER.COV","303",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-821808.732233799,0.000178275620062348,78438.9580160965,1.71694049812073e-05,545485.55847006,0.0001182381399134,NA,NA
"1334","WOOSTER.COV","303",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-821808.507130773,0.00017827562005985,78438.9363368281,1.7169404981459e-05,545485.409174475,0.000118238139914259,NA,NA
"1335","WOOSTER.COV","303",2015,"2015-01-01~2015-10-08","on_fert_band",NA,-632679.820625572,0.000137303843618322,60387.2211500195,1.32234867321444e-05,419948.939324187,9.10643365967572e-05,NA,NA
